,nb_A,nb_W,nb_A_W,nb_A_ma,nb_W_ma
3507,23867.8,1271.0,25138.8,27111.2,1376.67
3508,23492.9,1268.9,24761.8,26524.84,1358.24
3509,23389.75,1294.35,24684.1,25901.83,1341.66
3510,23117.2,1310.6,24427.8,25288.8,1327.62
3511,22600.55,1284.25,23884.8,24642.09,1311.19
3512,22315.4,1261.55,23576.95,24071.11,1300.1
3513,22314.25,1272.85,23587.1,23624.84,1291.63
3514,22290.15,1266.9,23557.05,23240.89,1282.67
3515,22550.0,1284.35,23834.35,23009.06,1278.8
3516,22669.3,1276.3,23945.6,22860.73,1279.1
3517,20523.45,1161.9,21685.35,22526.3,1268.2
3518,20617.05,1164.35,21781.4,22238.71,1257.74
3519,19977.75,1157.35,21135.1,21897.51,1244.04
3520,19751.75,1159.1,20910.85,21560.96,1228.89
3521,21431.1,1184.75,22615.85,21444.02,1218.94
3522,21929.3,1200.85,23130.15,21405.41,1212.87
3523,21766.85,1239.95,23006.8,21350.67,1209.58
3524,22105.65,1258.25,23363.9,21332.22,1208.72
3525,23204.9,1312.5,24517.4,21397.71,1211.53
3526,23155.55,1320.8,24476.35,21446.34,1215.98
3527,23374.4,1309.4,24683.8,21731.43,1230.73
3528,23395.75,1298.6,24694.35,22009.3,1244.16
3529,23499.25,1306.6,24805.85,22361.45,1259.08
3530,23459.25,1285.7,24744.95,22732.2,1271.74
3531,23803.95,1266.1,25070.05,22969.48,1279.88
3532,23798.7,1275.65,25074.35,23156.43,1287.36
3533,24510.7,1269.15,25779.85,23430.81,1290.28
3534,24854.25,1282.1,26136.35,23705.67,1292.66
3535,24922.1,1320.95,26243.05,23877.39,1293.5
3536,24667.25,1348.05,26015.3,24028.56,1296.23
3537,24658.25,1350.15,26008.4,24156.94,1300.3
3538,24393.65,1350.15,25743.8,24256.73,1305.46
3539,24217.35,1365.55,25582.9,24328.54,1311.36
3540,24182.95,1363.6,25546.55,24400.92,1319.14
3541,22518.8,1346.75,23865.55,24272.4,1327.21
3542,22444.25,1334.95,23779.2,24136.96,1333.14
3543,22533.25,1307.3,23840.55,23939.21,1336.96
3544,22697.85,1289.9,23987.75,23723.57,1337.74
3545,21448.05,1238.0,22686.05,23376.16,1329.44
3546,21613.95,1274.45,22888.4,23070.84,1322.08
3547,21568.95,1298.8,22867.75,22761.91,1316.94
3548,21490.9,1288.0,22778.9,22471.63,1310.73
3549,21564.4,1256.3,22820.7,22206.34,1299.8
3550,24355.1,1386.2,25741.3,22223.55,1302.06
3551,25438.85,1422.0,26860.85,22515.56,1309.59
3552,28152.3,1509.3,29661.6,23086.36,1327.02
3553,29535.55,1593.85,31129.4,23786.59,1355.68
3554,33135.55,1776.9,34912.45,24830.36,1404.38
3555,33620.3,1761.25,35381.55,26047.58,1456.7
3556,34204.15,1731.95,35936.1,27306.6,1502.46
3557,34148.3,1727.4,35875.7,28564.54,1545.32
3558,34185.05,1712.95,35898.0,29833.96,1587.81
3559,34504.05,1698.5,36202.55,31127.92,1632.03
3560,34325.05,1694.7,36019.75,32124.91,1662.88
3561,34225.4,1705.45,35930.85,33003.57,1691.22
3562,33703.65,1691.8,35395.45,33558.7,1709.48
3563,33135.35,1694.25,34829.6,33918.68,1719.52
3564,33084.15,1694.15,34778.3,33913.54,1711.24
3565,33207.85,1687.45,34895.3,33872.3,1703.86
3566,32974.7,1656.8,34631.5,33749.35,1696.34
3567,33228.5,1657.5,34886.0,33657.38,1689.36
3568,33198.9,1678.2,34877.1,33558.76,1685.88
3569,33034.0,1706.05,34740.05,33411.76,1686.64
3570,30303.6,1591.65,31895.25,33009.61,1676.33
3571,28744.35,1554.05,30298.4,32461.5,1661.19
3572,26057.55,1441.3,27498.85,31696.89,1636.14
3573,24294.6,1431.05,25725.65,30812.82,1609.82
3574,20564.1,1285.15,21849.25,29560.81,1568.92
3575,19904.35,1260.8,21165.15,28230.46,1526.25
3576,19034.6,1241.5,20276.1,26836.46,1484.72
3577,18916.65,1220.5,20137.15,25405.27,1441.02
3578,19294.95,1217.35,20512.3,24014.88,1394.94
3579,19343.95,1236.0,20579.95,22645.87,1347.94
3580,19745.15,1265.0,21010.15,21590.02,1315.27
3581,20645.7,1272.9,21918.6,20780.16,1287.16
3582,21171.9,1303.45,22475.35,20291.59,1273.37
3583,22170.15,1357.7,23527.85,20079.15,1266.04
3584,23103.65,1444.9,24548.55,20333.1,1282.01
3585,24652.55,1698.4,26350.95,20807.92,1325.77
3586,25616.95,1929.45,27546.4,21466.16,1394.56
3587,25967.05,1966.85,27933.9,22171.2,1469.2
3588,26869.5,1984.3,28853.8,22928.66,1545.9
3589,28637.7,2020.5,30658.2,23858.03,1624.34
3590,29960.4,2020.9,31981.3,24879.56,1699.94
3591,30756.5,2113.7,32870.2,25890.64,1784.02
3592,31821.3,2143.05,33964.35,26955.58,1867.97
3593,32432.95,2074.9,34507.85,27981.86,1939.7
3594,33197.25,2060.6,35257.85,28991.22,2001.26
3595,33958.6,2101.9,36060.5,29921.82,2041.62
3596,35032.15,2172.2,37204.35,30863.34,2065.89
3597,37144.35,2265.8,39410.15,31981.07,2095.79
3598,37914.35,2371.9,40286.25,33085.56,2134.54
3599,38715.1,2402.8,41117.9,34093.3,2172.78
3600,39452.55,2378.3,41830.85,35042.51,2208.52
3601,39795.15,2379.4,42174.55,35946.38,2235.08
3602,41370.15,2350.35,43720.5,36901.26,2255.81
3603,42175.25,2292.55,44467.8,37875.49,2277.58
3604,41210.05,2199.2,43409.25,38676.77,2291.44
3605,40297.8,1968.05,42265.85,39310.69,2278.05
3606,39810.35,1739.15,41549.5,39788.51,2234.75
3607,39299.15,1720.25,41019.4,40003.99,2180.2
3608,39236.5,1782.7,41019.2,40136.2,2121.28
3609,38328.3,1761.75,40090.05,40097.52,2057.17
3610,37194.25,1780.7,38974.95,39871.7,1997.41
3611,36948.65,1758.3,38706.95,39587.04,1935.3
3612,36477.05,1777.15,38254.2,39097.74,1877.98
3613,35542.85,1773.9,37316.75,38434.5,1826.12
3614,34888.5,1725.9,36614.4,37802.34,1778.78
3615,35070.15,1704.85,36775.0,37279.57,1752.46
3616,34766.45,1681.25,36447.7,36775.19,1746.68
3617,33444.45,1640.95,35085.4,36189.72,1738.74
3618,32751.8,1585.65,34337.45,35541.25,1719.04
3619,31908.25,1590.55,33498.8,34899.24,1701.92
3620,31140.25,1616.4,32756.65,34293.84,1685.49
3621,31005.1,1601.8,32606.9,33699.48,1669.84
3622,29661.7,1628.2,31289.9,33017.95,1654.94
3623,28707.7,1642.95,30350.65,32334.44,1641.85
3624,28741.4,1670.35,30411.75,31719.73,1636.3
3625,28278.7,1681.25,29959.95,31040.58,1633.94
3626,28542.25,1680.1,30222.35,30418.16,1633.82
3627,28501.7,1646.4,30148.1,29923.88,1634.37
3628,27987.15,1569.4,29556.55,29447.42,1632.74
3629,27475.35,1570.4,29045.75,29004.13,1630.72
3630,27364.85,1555.95,28920.8,28626.59,1624.68
3631,27369.0,1511.55,28880.55,28262.98,1615.66
3632,26803.95,1478.25,28282.2,27977.2,1600.66
3633,26712.7,1479.1,28191.8,27777.71,1584.28
3634,27701.6,1516.2,29217.8,27673.72,1568.86
3635,27097.7,1504.75,28602.45,27555.63,1551.21
3636,26904.15,1496.45,28400.6,27391.82,1532.85
3637,26451.35,1487.45,27938.8,27186.78,1516.95
3638,26107.15,1443.7,27550.85,26998.78,1504.38
3639,25941.25,1402.25,27343.5,26845.37,1487.56
3640,26245.9,1407.15,27653.05,26733.48,1472.68
3641,27177.6,1424.95,28602.55,26714.34,1464.02
3642,26676.8,1416.25,28093.05,26701.62,1457.82
3643,26544.8,1422.2,27967.0,26684.83,1452.14
3644,26140.7,1407.75,27548.45,26528.74,1441.29
3645,26200.2,1395.35,27595.55,26438.99,1430.35
3646,25900.6,1389.25,27289.85,26338.64,1419.63
3647,26269.05,1422.2,27691.25,26320.4,1413.1
3648,26953.2,1434.45,28387.65,26405.01,1412.18
3649,27347.65,1435.75,28783.4,26545.65,1415.53
3650,30999.05,1427.1,32426.15,27020.97,1417.52
3651,31497.25,1426.95,32924.2,27452.93,1417.72
3652,32220.0,1460.5,33680.5,28007.25,1422.15
3653,32599.05,1514.75,34113.8,28612.68,1431.41
3654,31962.25,1536.35,33498.6,29194.83,1444.26
3655,32200.2,1571.35,33771.55,29794.83,1461.87
3656,32714.2,1578.25,34292.45,30476.19,1480.76
3657,33006.2,1588.45,34594.65,31149.91,1497.39
3658,33647.65,1613.1,35260.75,31819.35,1515.26
3659,34068.9,1632.7,35701.6,32491.48,1534.95
3660,34375.5,1664.0,36039.5,32829.12,1558.64
3661,33006.15,1648.0,34654.15,32980.01,1580.75
3662,33051.0,1666.8,34717.8,33063.11,1601.38
3663,32796.25,1691.8,34488.05,33082.83,1619.08
3664,33125.75,1714.3,34840.05,33199.18,1636.87
3665,32935.55,1708.3,34643.85,33272.71,1650.57
3666,32963.25,1714.5,34677.75,33297.62,1664.19
3667,33100.65,1710.2,34810.85,33307.06,1676.37
3668,32271.25,1711.4,33982.65,33169.43,1686.2
3669,31924.4,1692.6,33617.0,32954.98,1692.19
3670,28654.55,1722.7,30377.25,32382.88,1698.06
3671,28538.85,1739.6,30278.45,31936.15,1707.22
3672,28111.65,1756.05,29867.7,31442.21,1716.14
3673,28817.2,1780.35,30597.55,31044.31,1725.0
3674,28653.3,1759.4,30412.7,30597.06,1729.51
3675,29093.85,1868.0,30961.85,30212.89,1745.48
3676,28431.4,1859.7,30291.1,29759.71,1760.0
3677,28098.15,1825.65,29923.8,29259.46,1771.54
3678,27535.95,1808.85,29344.8,28785.93,1781.29
3679,27196.6,1811.95,29008.55,28313.15,1793.22
3680,26492.3,1767.0,28259.3,28096.92,1797.66
3681,25973.4,1777.9,27751.3,27840.38,1801.48
3682,26115.35,1803.9,27919.25,27640.75,1806.27
3683,25964.5,1794.35,27758.85,27355.48,1807.67
3684,26244.15,1786.5,28030.65,27114.56,1810.38
3685,27488.35,1901.65,29390.0,26954.01,1813.74
3686,28479.85,1988.65,30468.5,26958.86,1826.64
3687,28793.0,1963.75,30756.75,27028.34,1840.45
3688,29084.55,1918.7,31003.25,27183.2,1851.44
3689,29017.4,1920.45,30937.85,27365.28,1862.28
3690,28819.05,1909.7,30728.75,27597.96,1876.55
3691,28078.9,1875.65,29954.55,27808.51,1886.33
3692,28164.6,1814.65,29979.25,28013.44,1887.41
3693,27810.45,1759.3,29569.75,28198.03,1883.9
3694,27464.95,1735.05,29200.0,28320.11,1878.76
3695,27711.85,1595.7,29307.55,28342.46,1848.16
3696,27944.65,1615.05,29559.7,28288.94,1810.8
3697,28542.75,1638.6,30181.35,28263.92,1778.28
3698,28853.9,1669.95,30523.85,28240.85,1753.41
3699,29414.9,1673.85,31088.75,28280.6,1728.75
3700,29980.3,1717.55,31697.85,28396.72,1709.54
3701,31156.3,1746.2,32902.5,28704.46,1696.59
3702,31549.4,1737.75,33287.15,29042.94,1688.9
3703,34014.05,1752.1,35766.15,29663.3,1688.18
3704,34518.5,1787.55,36306.05,30368.66,1693.43
3705,33961.3,1699.95,35661.25,30993.6,1703.86
3706,33240.05,1619.95,34860.0,31523.14,1704.34
3707,33510.9,1659.4,35170.3,32019.96,1706.42
3708,36272.95,1702.15,37975.1,32761.86,1709.64
3709,36811.85,1702.85,38514.7,33501.56,1712.54
3710,37376.85,1676.6,39053.45,34241.21,1708.45
3711,38026.65,1681.5,39708.15,34928.25,1701.98
3712,37967.35,1687.25,39654.6,35570.04,1696.93
3713,37491.1,1655.15,39146.25,35917.75,1687.24
3714,37922.6,1670.65,39593.25,36258.16,1675.54
3715,36726.15,1659.35,38385.5,36534.65,1671.48
3716,36675.35,1649.0,38324.35,36878.18,1674.39
3717,37032.0,1633.25,38665.25,37230.28,1671.78
3718,36921.2,1618.75,38539.95,37295.11,1663.44
3719,36512.45,1601.5,38113.95,37265.17,1653.3
3720,35764.1,1533.3,37297.4,37103.9,1638.97
3721,34836.75,1501.65,36338.4,36784.9,1620.98
3722,35038.8,1471.5,36510.3,36492.05,1599.41
3723,32672.8,1440.45,34113.25,36010.22,1577.94
3724,32023.6,1408.35,33431.95,35420.32,1551.71
3725,31425.55,1416.0,32841.55,34890.26,1527.38
3726,30826.75,1408.95,32235.7,34305.4,1503.37
3727,30763.7,1524.35,32288.05,33678.57,1492.48
3728,28077.35,1515.3,29592.65,32794.18,1482.14
3729,27431.6,1529.25,28960.85,31886.1,1474.91
3730,26661.8,1574.75,28236.55,30975.87,1479.06
3731,25668.3,1568.95,27237.25,30059.02,1485.78
3732,25843.95,1582.6,27426.55,29139.54,1496.9
3733,26581.15,1625.3,28206.45,28530.38,1515.38
3734,26318.15,1598.9,27917.05,27959.83,1534.44
3735,26584.35,1569.95,28154.3,27475.71,1549.83
3736,26293.65,1545.05,27838.7,27022.4,1563.44
3737,25535.0,1529.0,27064.0,26499.53,1563.9
3738,25573.15,1517.0,27090.15,26249.11,1564.08
3739,25167.1,1506.75,26673.85,26022.66,1561.82
3740,25170.25,1502.85,26673.1,25873.5,1554.64
3741,24973.5,1479.05,26452.55,25804.02,1545.64
3742,24239.2,1508.45,25747.65,25643.55,1538.23
3743,23912.2,1538.3,25450.5,25376.66,1529.53
3744,23518.8,1528.35,25047.15,25096.72,1522.48
3745,23621.95,1501.35,25123.3,24800.48,1515.62
3746,28592.25,1569.45,30161.7,25030.34,1518.06
3747,28009.1,1428.2,29437.3,25277.75,1507.98
3748,27581.1,1413.6,28994.7,25478.54,1497.64
3749,27378.9,1395.4,28774.3,25699.72,1486.5
3750,27394.2,1355.4,28749.6,25922.12,1471.76
3751,28048.15,1373.8,29421.95,26229.59,1461.23
3752,28151.75,1368.15,29519.9,26620.84,1447.2
3753,28214.95,1334.75,29549.7,27051.12,1426.84
3754,28178.35,1351.9,29530.25,27517.07,1409.2
3755,28118.5,1388.5,29507.0,27966.72,1397.91
3756,28225.35,1386.7,29612.05,27930.04,1379.64
3757,29573.5,1403.3,30976.8,28086.48,1377.15
3758,29395.0,1449.25,30844.25,28267.86,1380.72
3759,29797.6,1478.45,31276.05,28509.73,1389.02
3760,30170.75,1522.85,31693.6,28787.39,1405.76
3761,31351.85,1751.3,33103.15,29117.76,1443.52
3762,31565.9,1785.9,33351.8,29459.18,1485.29
3763,32306.45,1779.5,34085.95,29868.33,1529.76
3764,32526.65,1776.9,34303.55,30303.16,1572.26
3765,33200.85,1799.25,35000.1,30811.39,1613.34
3766,28531.1,1778.2,30309.3,30841.96,1652.49
3767,29435.9,1882.55,31318.45,30828.21,1700.42
3768,29759.15,2050.5,31809.65,30864.62,1760.54
3769,30791.5,2073.65,32865.15,30964.01,1820.06
3770,31721.85,2142.75,33864.6,31119.12,1882.05
3771,32713.15,2250.15,34963.3,31255.25,1931.94
3772,33504.45,2430.65,35935.1,31449.11,1996.41
3773,32733.65,2460.1,35193.75,31491.82,2064.47
3774,33442.75,2506.5,35949.25,31583.44,2137.43
3775,34607.9,2528.85,37136.75,31724.14,2210.39
3776,34618.85,2530.65,37149.5,32332.91,2285.63
3777,33658.3,2538.85,36197.15,32755.15,2351.26
3778,33828.55,2537.85,36366.4,33162.09,2400.0
3779,34314.55,2542.6,36857.15,33514.4,2446.89
3780,35446.6,2674.8,38121.4,33886.87,2500.1
3781,35371.6,2664.65,38036.25,34152.72,2541.55
3782,36240.75,2675.25,38916.0,34426.35,2566.01
3783,36428.55,2745.9,39174.45,34795.84,2594.59
3784,36568.55,2757.4,39325.95,35108.42,2619.68
3785,36216.1,2746.85,38962.95,35269.24,2641.48
3786,37291.55,2747.15,40038.7,35536.51,2663.13
3787,36772.95,2659.35,39432.3,35847.98,2675.18
3788,36873.5,2504.25,39377.75,36152.47,2671.82
3789,36414.45,2481.6,38896.05,36362.46,2665.72
3790,35596.4,2434.05,38030.45,36377.44,2641.64
3791,34488.4,2322.15,36810.55,36289.12,2607.4
3792,33228.55,2143.8,35372.35,35987.9,2554.25
3793,32975.0,2104.05,35079.05,35642.54,2490.06
3794,32558.6,2074.65,34633.25,35241.55,2421.79
3795,31621.85,2054.3,33676.15,34782.12,2352.54
3796,31830.5,2081.5,33912.0,34236.02,2285.97
3797,31680.05,2095.65,33775.7,33726.73,2229.6
3798,32177.5,2103.25,34280.75,33257.13,2189.5
3799,32931.35,2145.2,35076.55,32908.82,2155.86
3800,32447.85,2042.3,34490.15,32593.96,2116.68
3801,32993.55,1856.6,34850.15,32444.48,2070.13
3802,31730.2,1762.6,33492.8,32294.64,2032.01
3803,30769.1,1647.05,32416.15,32074.06,1986.31
3804,30853.1,1636.7,32489.8,31903.5,1942.52
3805,30627.8,1642.25,32270.05,31804.1,1901.31
3806,32614.55,1702.85,34317.4,31882.5,1863.44
3807,33603.25,2132.5,35735.75,32074.82,1867.13
3808,33765.1,2252.7,36017.8,32233.58,1882.08
3809,34029.7,2296.2,36325.9,32343.42,1897.18
3810,34517.8,2310.65,36828.45,32550.41,1924.01
3811,35166.8,2464.25,37631.05,32767.74,1984.78
3812,37309.05,2515.9,39824.95,33325.62,2060.11
3813,37541.7,2542.2,40083.9,34002.88,2149.62
3814,37474.1,2541.15,40015.25,34664.98,2240.06
3815,38016.45,2535.85,40552.3,35403.85,2329.43
3816,37890.95,2527.9,40418.85,35931.49,2411.93
3817,39045.7,2583.55,41629.25,36475.74,2457.04
3818,39239.7,2636.5,41876.2,37023.2,2495.42
3819,38268.9,2612.05,40880.95,37447.12,2527.0
3820,38279.0,2578.4,40857.4,37823.24,2553.78
3821,37757.0,2589.7,40346.7,38082.26,2566.32
3822,38844.4,2621.2,41465.6,38235.79,2576.85
3823,40978.2,2857.25,43835.45,38579.44,2608.36
3824,41888.55,2932.75,44821.3,39020.88,2647.52
3825,41879.4,2922.1,44801.5,39407.18,2686.14
3826,39420.4,2844.15,42264.55,39560.12,2717.77
3827,38132.8,2425.85,40558.65,39468.84,2702.0
3828,39268.3,2358.55,41626.85,39471.7,2674.2
3829,40649.05,2330.65,42979.7,39709.71,2646.06
3830,41517.65,2372.1,43889.75,40033.57,2625.43
3831,41514.2,2244.35,43758.55,40409.3,2590.89
3832,39817.75,2235.5,42053.25,40506.63,2552.32
3833,43191.8,2287.3,45479.1,40727.99,2495.33
3834,45132.7,2463.55,47596.25,41052.4,2448.41
3835,44438.65,2502.35,46941.0,41308.33,2406.44
3836,44413.85,2487.1,46900.95,41807.68,2370.73
3837,44519.75,2417.05,46936.8,42446.37,2369.85
3838,45121.8,2327.85,47449.65,43031.72,2366.78
3839,46473.2,2283.95,48757.15,43614.14,2362.11
3840,47494.95,2281.1,49776.05,44211.87,2353.01
3841,47381.3,2242.15,49623.45,44798.58,2352.79
3842,46994.95,2208.1,49203.05,45516.3,2350.05
3843,46195.8,1991.55,48187.35,45816.7,2320.47
3844,47353.05,1978.25,49331.3,46038.73,2271.94
3845,47842.3,2003.9,49846.2,46379.1,2222.1
3846,49324.0,1975.3,51299.3,46870.11,2170.92
3847,49729.85,1948.65,51678.5,47391.12,2124.08
3848,49202.7,1910.0,51112.7,47799.21,2082.3
3849,47350.4,1876.1,49226.5,47886.93,2041.51
3850,45755.65,1793.0,47548.65,47713.0,1992.7
3851,46643.65,1778.8,48422.45,47639.24,1946.36
3852,47060.55,1732.55,48793.1,47645.8,1898.81
3853,43683.65,1658.8,45342.45,47394.58,1865.54
3854,41934.85,1465.35,43400.2,46852.76,1814.24
3855,42211.55,1417.3,43628.85,46289.68,1755.58
3856,42647.3,1435.15,44082.45,45622.02,1701.57
3857,41341.55,1448.75,42790.3,44783.18,1651.58
3858,40300.05,1431.1,41731.15,43892.92,1603.69
3859,38798.6,1439.2,40237.8,43037.74,1560.0
3860,37160.35,1433.2,38593.55,42178.21,1524.02
3861,36498.7,1442.55,37941.25,41163.71,1490.4
3862,36260.15,1448.9,37709.05,40083.68,1462.03
3863,35389.75,1449.9,36839.65,39254.29,1441.14
3864,32973.25,1375.3,34348.55,38358.13,1432.13
3865,33513.7,1394.9,34908.6,37488.34,1429.89
3866,31737.55,1399.75,33137.3,36397.37,1426.36
3867,31312.45,1409.35,32721.8,35394.46,1422.42
3868,30867.8,1412.6,32280.4,34451.23,1420.56
3869,31096.3,1521.75,32618.05,33681.0,1428.82
3870,32979.4,1660.15,34639.55,33262.9,1451.52
3871,32615.6,1698.8,34314.4,32874.59,1477.14
3872,32778.2,2171.55,34949.75,32526.4,1549.4
3873,34233.7,2791.25,37024.95,32410.8,1683.54
3874,34880.6,2811.7,37692.3,32601.53,1827.18
3875,36185.35,2824.85,39010.2,32868.69,1970.18
3876,38812.35,2821.6,41633.95,33576.18,2112.36
3877,39485.05,2785.45,42270.5,34393.44,2249.97
3878,41873.8,2777.85,44651.65,35494.03,2386.5
3879,49211.3,2943.95,52155.25,37305.53,2528.72
3880,50327.8,2984.05,53311.85,39040.38,2661.1
3881,51449.1,3126.35,54575.45,40923.72,2803.86
3882,51774.0,3155.75,54929.75,42823.3,2902.28
3883,56343.7,3187.0,59530.7,45034.3,2941.85
3884,56813.3,3239.45,60052.75,47227.58,2984.63
3885,56636.8,3244.95,59881.75,49272.72,3026.64
3886,56465.45,3244.2,59709.65,51038.03,3068.9
3887,56463.35,3249.4,59712.75,52735.86,3115.3
3888,56012.05,3252.8,59264.85,54149.68,3162.79
3889,56155.65,3181.3,59336.95,54844.12,3186.52
3890,55242.45,3061.5,58303.95,55335.58,3194.27
3891,54405.7,3018.1,57423.8,55631.24,3183.44
3892,54075.1,2619.85,56694.95,55861.36,3129.85
3893,53636.0,2196.0,55832.0,55590.59,3030.75
3894,52905.6,2198.55,55104.15,55199.82,2926.66
3895,51868.05,2220.1,54088.15,54722.94,2824.18
3896,55739.5,2253.6,57993.1,54650.34,2725.12
3897,59317.65,2285.5,61603.15,54935.78,2628.73
3898,57098.3,2313.2,59411.5,55044.4,2534.77
3899,49492.75,2160.1,51652.85,54378.11,2432.65
3900,48139.65,2114.75,50254.4,53667.83,2337.98
3901,47026.1,1983.5,49009.6,52929.87,2234.52
3902,48003.7,2183.6,50187.3,52322.73,2190.89
3903,43354.15,2182.4,45536.55,51294.54,2189.53
3904,43228.9,2169.8,45398.7,50326.88,2186.65
3905,42868.5,2118.7,44987.2,49426.92,2176.52
3906,42904.55,2145.4,45049.95,48143.42,2165.7
3907,43441.05,2153.95,45595.0,46555.76,2152.54
3908,43531.65,2133.8,45665.45,45199.1,2134.6
3909,45405.95,2106.15,47512.1,44790.42,2129.2
3910,44626.8,2114.5,46741.3,44439.13,2129.18
3911,44637.0,2139.35,46776.35,44200.22,2144.76
3912,44409.15,2106.9,46516.05,43840.77,2137.09
3913,43827.8,1930.75,45758.55,43888.13,2111.93
3914,43885.6,1925.2,45810.8,43953.8,2087.47
3915,43301.75,1894.3,45196.05,43997.13,2065.03
3916,37230.55,1888.05,39118.6,43429.73,2039.29
3917,33269.05,1884.1,35153.15,42412.53,2012.31
3918,33061.35,1896.45,34957.8,41365.5,1988.58
3919,33385.25,1898.05,35283.3,40163.43,1967.76
3920,34116.0,1905.45,36021.45,39112.35,1946.86
3921,34115.0,1908.45,36023.45,38060.15,1923.77
3922,32855.35,1702.65,34558.0,36904.77,1883.34
3923,32919.2,1699.1,34618.3,35813.91,1860.18
3924,33431.6,1801.9,35233.5,34768.51,1847.85
3925,32631.95,1786.4,34418.35,33701.53,1837.06
3926,36024.9,2880.3,38905.2,33580.97,1936.28
3927,35940.95,2854.55,38795.5,33848.16,2033.33
3928,36066.95,2852.2,38919.15,34148.72,2128.9
3929,34398.6,2849.8,37248.4,34250.05,2224.08
3930,35997.7,2833.0,38830.7,34438.22,2316.84
3931,38656.1,2825.0,41481.1,34892.33,2408.49
3932,41444.05,2796.65,44240.7,35751.2,2517.89
3933,41307.05,2802.35,44109.4,36589.98,2628.22
3934,40800.7,2787.05,43587.75,37326.9,2726.73
3935,41261.2,2788.3,44049.5,38189.82,2826.92
3936,40652.15,2759.4,43411.55,38652.55,2814.83
3937,41009.95,2807.45,43817.4,39159.44,2810.12
3938,40818.85,2794.45,43613.3,39634.64,2804.34
3939,40786.55,2817.35,43603.9,40273.43,2801.1
3940,40165.6,2801.15,42966.75,40690.22,2797.92
3941,41267.1,2796.55,44063.65,40951.32,2795.07
3942,41696.35,2809.0,44505.35,40976.55,2796.3
3943,41602.85,2761.4,44364.25,41006.13,2792.21
3944,40489.35,2601.45,43090.8,40974.99,2773.65
3945,41118.7,2632.25,43750.95,40960.74,2758.04
3946,38200.3,1516.3,39716.6,40715.56,2633.74
3947,38819.8,1635.8,40455.6,40496.54,2516.57
3948,38395.1,1620.7,40015.8,40254.17,2399.19
3949,38320.85,1683.5,40004.35,40007.6,2285.81
3950,37186.4,1857.15,39043.55,39709.68,2191.41
3951,35185.15,1857.0,37042.15,39101.48,2097.46
3952,32967.35,1915.25,34882.6,38228.59,2008.08
3953,33080.0,1920.7,35000.7,37376.3,1924.01
3954,33733.2,1974.55,35707.75,36700.68,1861.32
3955,39693.45,1987.55,41681.0,36558.16,1796.85
3956,54992.9,2229.7,57222.6,38237.42,1868.19
3957,54812.9,2352.55,57165.45,39836.73,1939.86
3958,57097.15,2353.8,59450.95,41706.94,2013.17
3959,59567.2,2406.25,61973.45,43831.57,2085.45
3960,61398.95,2470.65,63869.6,46252.82,2146.8
3961,63364.6,2693.35,66057.95,49070.77,2230.44
