nb_A,nb_W,nb_A_W,nb_implicit_W,nb_dup_A,nb_dup_W,nb_A_prefix,nb_W_prefix,max_A_prefix,avg_A_prefix,max_A_AS,avg_A_AS,nb_new_A,nb_new_A_afterW
41918.25,1903.5,43821.75,18944.8,17498.9,4.85,4484.6,200.65,3491.1,30.15,7368.85,141.25,4223.6,1250.95
43803.05,1920.4,45723.45,19061.7,18868.5,4.75,5329.9,203.8,3517.45,28.2,7379.85,133.65,4605.5,1267.35
44139.85,1918.55,46058.4,19121.3,19023.85,4.65,5498.35,207,3450.45,24.65,7347.7,124.7,4725.55,1269.15
44391.55,1928.15,46319.7,19279.4,19096.85,4.45,5573.9,206.15,3428.4,23.75,7341.95,118.25,4741.5,1273.8
44134.15,1908.6,46042.75,19171.6,19063.5,4.5,5636.7,204.3,3402,23,7326.35,113.65,4641,1258.05
43874,1871.55,45745.55,19163.9,18805.25,4.4,5498.8,199.95,3405.95,23.65,7389.4,117.3,4645.85,1259
42133.55,1788.95,43922.5,18651.25,18193.45,4.2,5282.1,173.35,3386.25,24.45,7344.5,119.6,4083.15,1205.7
39628.85,1728.15,41357,17384.2,17549.15,4.25,5212.8,154.5,3381.95,24.35,6690.2,114.7,3523.45,1172.05
38765.8,1622.1,40387.9,16532.7,17405.3,4.1,5451.2,146.7,3318.7,21.8,5826.1,103.8,3719.15,1108.65
38289.55,1569.05,39858.6,16191.4,17276.55,4.15,5618.15,140.5,3303.65,20,5683.6,94.2,3723.05,1098.55
37342.25,1541.45,38883.7,15846.7,17071.15,3.95,5638,142.35,3261.65,18.65,5312.25,86.15,3353.7,1070.7
36686.05,1525.9,38211.95,15484.6,16918.85,3.95,5610.3,139,3254.35,19.1,5105.95,85,3223.15,1059.45
37756,1553.25,39309.25,15768.3,17336.35,4.2,5670.65,154.05,3241.4,18.05,5838.15,88.75,3564.8,1086.55
37501.4,1520.45,39021.85,15436.9,17397.75,4.1,5633,152.9,3295.8,18.55,5197.95,88.7,3601.35,1065.4
38021.75,1555.65,39577.4,15723.7,17491.05,4.05,5748.8,156.9,3250.85,17.8,5174.55,86.65,3715.85,1091.15
37934.6,1529.8,39464.4,15464.8,17518.65,3.85,5766.45,152,3229.9,16.95,5121.35,85.95,3890.75,1060.4
37398.2,1529.1,38927.3,15068.7,17390.05,3.65,5778.7,150.4,3228.3,16.25,5062.75,84.2,3882.4,1057.05
36097.7,1516.55,37614.25,14922.65,16323.95,3.55,4937.9,148.2,3251.85,16.65,5085.55,86.95,3801.45,1049.65
35371.35,1509.6,36880.95,15287.05,15139,3.75,3697.3,146.75,3234.1,17.35,5039,92.1,3901.75,1043.55
35542.7,1537.4,37080.1,15568.95,14917.2,3.45,3482.3,156,3173.95,17.75,5029.6,96,3998.55,1058
34099.3,1450.55,35549.85,14971.2,14995.9,2.9,3174.95,139.55,3162.95,17.8,4945.2,95.85,3116,1016.2
32919.6,1417.1,34336.7,14789.6,14339.5,3,2529.05,137.05,3179.25,18.05,4896.85,97.35,2797.25,993.25
33443.55,1422.85,34866.4,15028.75,14692.9,3.05,2603.45,142.35,3311.1,18,4943.1,97.35,2733.8,988.1
33745.65,1426.4,35172.05,15365.15,14655.25,3.1,2557.05,150.4,3337.2,18.65,4944.3,102.2,2734.65,990.6
33837.25,1441.8,35279.05,15286.65,14706.25,2.95,2704,150.95,3328.1,18.3,4948.75,102,2848.8,995.55
33761.05,1437,35198.05,15257.75,14739.85,2.95,2724.45,152.95,3344.4,18,4942.55,99.6,2781.05,982.4
33827.35,1445.9,35273.25,15284.25,14687.55,3,2738.7,153.25,3362.05,17.75,4955.6,96.65,2871.7,983.85
34219.15,1446.05,35665.2,15564.55,14837.05,3,2789.35,156,3348.6,17.05,5011.75,97.35,2833.5,984.05
34701.95,1465.2,36167.15,16338.3,14785.7,3.35,2609.45,161.55,3331.3,17.85,5069.2,105.1,2578.5,999.45
34834.5,1469.75,36304.25,16315.35,14897.1,3.55,2461.65,164.25,3345.4,18.75,5085.55,109.1,2618.3,1003.75
35095.4,1475.35,36570.75,16371.45,15031.3,3.8,2434.8,156.8,3390.55,19.6,5127.7,111.8,2678.5,1014.15
36747.95,1465.1,38213.05,16552.1,15314.85,3.8,2961.3,157.55,3385.95,17.85,5140.6,106.1,3866.55,1014.45
37191.95,1414.7,38606.65,16043.8,16565.55,3.9,3425.55,140.9,3373,16.7,4331.35,97.35,3607.6,975
37950.85,1377.25,39328.1,15942.75,17305.15,3.9,3632.2,134.55,3352.55,15.55,4644.05,93.5,3744.2,958.75
38407.6,1371.5,39779.1,15885.25,17888.95,4.15,3704.2,131.7,3380.2,15.45,4633.35,93.3,3692.6,940.8
38462.55,1360.25,39822.8,15968.9,17974.7,4.1,3686.85,130.15,3389.8,16.25,4732.8,96.85,3580.25,938.7
39004.8,1350.2,40355,16385.8,18091.65,4.2,3670.25,129,3398.8,17.1,5174.9,102.75,3591.65,935.7
38764,1349.9,40113.9,16221.25,18064.7,4.25,3573.05,128.65,3490.5,18.2,5191.1,107.55,3548.05,930
37888.85,1345.8,39234.65,15674.65,17817.25,4.05,3498,129.55,3481,18.5,5151.15,107.5,3471.6,925.35
38821.05,1318.9,40139.95,15830.65,18675.35,4.5,3444.15,123.9,3509.15,19.4,6095.55,113.05,3405.85,909.2
38925.5,1365.2,40290.7,16138.4,18109.7,4.4,3280.45,130.05,3507.6,19.95,6262.75,119.05,3744.1,933.3
44909.2,1694.8,46604,17667.25,18184.75,4.25,3316.4,198.9,3455.15,21,11703.05,147.35,7978.05,1079.15
44595,1703.7,46298.7,17872.35,17664.7,4.25,3105.4,194.75,3352.9,22.65,12222.8,155.15,7947.3,1110.65
44589.85,1690.5,46280.35,17284.45,17608.55,4.2,3789.25,186.95,3348.5,21.45,12224.25,149.6,8594,1102.85
44273.8,1686.8,45960.6,17296.45,17428.8,3.9,3549.25,185.45,3379.05,23.05,12256.6,156.65,8438.95,1109.6
45018.1,1701.6,46719.7,17559.65,17767.15,4.3,4062.1,185.6,3377.3,22.45,12306.65,154,8570,1121.3
45763.35,1707.35,47470.7,17787.05,18346.65,4.4,4119.15,186.85,3356.8,22.2,12538.05,158,8506.15,1123.5
45911.2,1741.9,47653.1,17707.75,18616.1,4.15,4076.45,186.05,3370.45,23.2,12548.25,159.8,8449.65,1137.7
45511.85,1762.7,47274.55,17145.55,18733.9,4,4041.45,185.25,3398.65,23.45,12538.2,159.95,8493.2,1139.2
49742.75,1789.7,51532.45,18681.4,21315.85,3.7,4200.05,187.05,3374.35,23.55,16000,174.65,8608,1137.5
50085.35,1790.25,51875.6,18882,21486.7,3.7,4239,188.35,3465.55,22.95,16012.65,176.45,8584.55,1132.1
48705,1786.4,50491.4,18872.3,21275.15,3.55,3722.65,187.05,3429.6,24.5,16045.85,180.8,7434.8,1122.75
47924.15,1838.7,49762.85,19389.75,20032.7,3.5,3201.6,191.8,3424.6,27.5,16892.2,191.75,7346.7,1155
46506.05,1858.45,48364.5,19300.75,18996.15,3.6,2959.4,195.15,3441.9,29.6,16630.95,198.75,7041.15,1168
45798.7,1847.65,47646.35,19224.15,18400.4,3.75,2779.9,197.6,3439.85,30.5,16674.55,202.4,7006.45,1167.7
45703.35,1851.75,47555.1,19167.5,18420.45,3.75,2793.55,197.55,3433.3,29.75,16604,200.95,6948.7,1166.7
45584.8,1852.65,47437.45,18720.4,18698.55,3.95,2775.75,197.2,3395.3,30.5,16491.15,200.3,7001.9,1163.95
46365.4,1861.15,48226.55,19020.55,19066.9,3.85,3109.2,197.95,3299.05,29.15,16467.95,193.15,7102.9,1175.05
47030.65,1879.05,48909.7,19046.95,19707.05,4.15,3696.35,198,3317.2,28.2,16514.05,188.2,7094.15,1182.5
46176.2,1898.2,48074.4,18595.25,19367.2,3.95,4151.3,196.45,3332.25,26.85,15579.1,178.5,7017.4,1196.35
45781.1,1857.75,47638.85,18430.1,19454.3,4.25,4190.35,191.75,3323.75,26.5,15446.75,171.5,6723.65,1173.05
39096.8,1532.3,40629.1,16894.15,18707.35,4.5,3982.75,127.45,3350.05,26.15,10036.7,144,2469.1,1026.2
38198.2,1479.4,39677.6,16161.6,18609.55,4.7,3973,121.35,3287.95,25.55,9507.35,140.1,2456.55,970.5
37579.7,1482.55,39062.25,16165.8,18652.8,4.7,3275.9,120.8,3278.95,26.5,9537,142.55,1789.1,972
37431,1465,38896,16058,18631.65,5.1,3352.45,121.8,3266.6,25.15,9531.35,135.3,1774.9,966.45
36612.5,1445.05,38057.55,15759.7,18229.7,4.65,2800.05,120.65,3272.1,26.35,9458.35,137.05,1663.75,959.35
35689.9,1430.05,37119.95,15497.2,17556.6,4.7,2703.9,119.1,3236.1,28.15,9182.85,136.65,1689.9,946.2
35276.95,1400,36676.95,15410.6,17240.15,5,2692.45,118.15,3238.2,28.25,9155.15,137.3,1685.7,940.5
34807.85,1365.35,36173.2,15107.2,17038,4.8,2906.75,113.15,3204.95,27.15,9114.7,128.45,1737.05,925.6
30884.05,1356.3,32240.35,13482.35,14876.1,5.5,2825,110.65,3219.2,26.5,5833.75,110,1602.1,923.5
30763.7,1351,32114.7,13287.8,14979.15,5.35,2797.6,109.1,3146.2,26.95,5857.45,108.45,1571.55,925.2
31309.15,1381,32690.15,13355.5,15465.85,5.5,2944.5,109.45,3232.25,25.65,5896.95,106.8,1542.55,945.25
30935.05,1338.8,32273.85,12884.65,15542.35,5.55,3138.1,104.35,3205.25,22.8,5110,97.1,1587.9,920.15
31405.2,1341.05,32746.25,12826.4,16052.25,6.05,3472.9,104,3193.8,20.45,5088.8,87.8,1605.7,920.85
31342.35,1337.8,32680.15,12702.95,16127.5,5.8,3707.85,101,3184.15,19.35,5045.65,81.7,1584.3,927.6
31133.75,1353,32486.75,12625,16011.65,5.95,3685.55,100.95,3200.6,20.3,5075.5,80.7,1560.65,936.45
30805.05,1358.5,32163.55,12583.9,15782,5.75,3670.9,103.6,3256.05,21.35,4978.45,79.05,1501.65,937.5
30289,1364.6,31653.6,12160.3,15465.15,5.7,3458.95,103.1,3259.95,21.55,4958.9,80.2,1734.15,929.4
29547.25,1353.6,30900.85,12056.35,14835.95,5.4,2853.75,103.7,3258.65,22.85,4974.45,85.05,1722.6,932.35
29601.65,1333.3,30934.95,11996.85,14943.9,5.3,2338.3,103.4,3230.6,25.9,5495.95,98.6,1739.4,921.5
30604.5,1338.05,31942.55,12052.25,15304.8,5.25,2254.7,102.7,3248.35,27.45,5871.95,115.8,2312.9,934.55
34676.95,1369.25,36046.2,14034.8,16755.95,5.3,2269.85,106.95,3267.6,29.95,7834.6,150,2929.3,956.9
35377.05,1394.2,36771.25,14613.1,16876.2,5.15,2301.55,108.8,3336.15,29.8,8106.35,156.2,2911.1,976.65
35165.95,1414.3,36580.25,14543.3,16724.65,4.9,2292.15,112.75,3334.65,29.8,8023.45,158.15,2918.65,979.35
35972.2,1437.7,37409.9,14893.2,17056.55,4.45,2253.45,114.2,3337.9,30.65,8501.5,165.65,3034.5,987.95
36324.25,1443.8,37768.05,15198.35,17129.4,4.5,2267.9,115.1,3314.95,30.6,8577.65,171.65,3009.3,987.2
36966.05,1461.25,38427.3,15513.15,17483.75,4.3,2268.45,117.35,3334.55,31.95,8800.7,178.75,2967.9,1001.25
37305.2,1461.3,38766.5,15791.65,17543.2,4.4,2272.25,117.85,3337.7,32.15,8932.3,179.75,2974.45,995.9
37684.2,1447.95,39132.15,16191.95,17594,4.85,2067.45,118.15,3346.2,33.05,9046.2,188.95,2906.3,991.95
37341.05,1417.05,38758.1,16335.1,17127.1,4.15,1985.25,118.3,3345.6,33.65,8840.15,195,2893.55,985.3
37434.75,1422.95,38857.7,16505.75,16979,4.2,1975.35,120.1,3334.8,34.15,8842.15,200.15,2960,990
37134.05,1410.3,38544.35,16549.7,16633.05,4.3,1833.65,123.9,3304.75,35.55,8831.5,205.75,2959.8,991.5
36740.9,1439.3,38180.2,16700.4,16144,4.2,1638.65,127.4,3338.65,37.35,8809.45,210.75,2902.35,994.15
36336.1,1440.2,37776.3,16717.65,15685.6,3.75,1310.5,124.75,3342.7,39.25,8835.45,217.15,2934.15,998.7
36104,1417.05,37521.05,16718.2,15494.5,3.6,1053.8,123.9,3337,40.75,8871.5,223.3,2912.95,978.35
36069.45,1404.3,37473.75,16670.7,15497.05,3.5,1050.45,125.1,3362.55,41,8901.05,225.25,2926.75,974.95
36549.15,1477.75,38026.9,17044.2,15494.6,3.5,1066.5,127.05,3348.45,40.05,8942.45,227,3007.7,1002.65
37337.2,1492.2,38829.4,17587.1,15993.15,3.4,952.4,131,3365.95,42.05,9126.6,237.25,2733.75,1023.2
37979.75,1513.45,39493.2,17979.45,16261.15,3.65,974.2,134.85,3381.65,42.05,9427.4,239.85,2711.4,1027.75
38479,1518.05,39997.05,18651.7,16152.7,3.55,1054.4,138.05,3410.2,39.95,9235.95,233.45,2638.45,1036.15
37826.25,1512.4,39338.65,18922.8,15863.3,3.4,1179.2,138.45,3401,38.35,9140.35,219.2,2012.3,1027.85
33851.3,1477.7,35329,17023.3,14408.1,3.15,1156.6,128.95,3390,36.1,7156.15,188.6,1412.6,1007.3
35720.7,1583,37303.7,17383.35,15394.8,3.35,1124.9,142.6,3385.5,39.3,7245.55,188.5,1867.4,1075.15
37408.95,1753.2,39162.15,18173,16097.8,3.65,1107.3,149.65,3394.9,42.35,7516.8,198,1997.25,1140.9
36599.8,1758.15,38357.95,17903.8,15695.85,3.75,1067.85,153.2,3331.9,42.7,7017.75,196.2,1866.65,1133.5
38978.6,1923.25,40901.85,18375.2,16548,3.95,1224.65,191.95,3403.4,42.3,8527.9,194.65,2807.65,1247.75
39636.25,1902.65,41538.9,18527.5,16839.45,4.05,1408.3,194.6,3411.3,38.9,8377.4,184.15,3030.6,1238.7
39687.55,1899.7,41587.25,18487.15,16907.8,3.9,1414.25,194.9,3399,38.65,8238.05,182.45,3061.9,1230.7
39173.75,1903.35,41077.1,18180.5,16734.35,3.65,1428,193.85,3426.8,38.2,8083.15,176.75,3029.75,1229.15
38804.95,1902.05,40707,18024,16553.15,3.85,1419.25,192.55,3437.6,38.05,8051.55,173.75,2995.15,1232.65
39748.65,1969.4,41718.05,18616.85,16803.35,4.15,1442,208.6,3439.25,38.05,9115.8,174.95,3026.65,1301.8
39833.3,1993,41826.3,18703.2,16785.15,3.85,1469.15,208.3,3442.95,37.35,9063.25,174.6,3036.4,1308.55
39860.85,1986.7,41847.55,18597.25,16887.4,3.55,1476.75,206.65,3558.1,36.95,9142.95,176.05,3069.25,1306.95
39978.35,1978.8,41957.15,18709.6,16986.25,3.6,1504.25,207.2,3561.5,36.1,9134.4,176.6,2980.65,1301.85
40306.45,2013.15,42319.6,18876.15,17100.75,3.65,1538,214.8,3594.2,35.45,9120.75,174.85,3011.9,1317.65
40584.75,2014.25,42599,19013.35,17265.05,3.75,1583.6,211.45,3669.3,33.85,9154.1,171.7,2984.35,1322
40450.15,1963,42413.15,18894.35,17205.95,3.65,1596.15,211.7,3670.55,33,8924,169.55,3043.9,1305.95
40218.15,1942.75,42160.9,18613.05,16839.55,4.3,1953.15,208.35,3770.4,30.75,8807.6,158.05,3471.7,1293.85
40344.6,1923.25,42267.85,18236.05,16677.7,4.15,2710.25,202.3,3765.85,29.4,8506.4,150.5,4140.75,1290.1
39421.95,1926.8,41348.75,17660.9,16194.05,4.1,2802.1,198.1,3749.45,28.65,8235.3,143.8,4277.7,1289.3
38891.65,1943,40834.65,17225.75,16003.35,4.25,2676.8,198.7,3692,29.3,7940.25,141.5,4363.9,1298.65
38642.7,1927.5,40570.2,17023.9,15942.3,4.2,2730.2,197.95,3686.9,28.45,7923,135.3,4390.45,1286.05
36119.1,1807.05,37926.15,16088.85,14820.05,3.95,2888.8,183.2,3680.35,24.25,7539.2,122.25,4002.7,1207.5
34663.5,1616.4,36279.9,15407.7,14227.45,3.75,2920.2,174.6,3664.25,21.15,7318.4,110.95,3886.8,1141.55
34507.8,1586.15,36093.95,15271.05,14185.55,3.75,2903.8,168.3,3705.65,22.25,7348.75,111.95,3916.4,1134.8
32106.45,1442.95,33549.4,14711.5,13347.75,3.8,2731,131.05,3640,23.1,5787.05,114.6,3010.05,1037.15
30838.35,1441.7,32280.05,14215.15,12772.5,3.7,2557.7,125.7,3639.6,24.3,5766.75,117.5,2814.25,1036.45
30175.1,1446.05,31621.15,13829.75,12515.7,3.6,2549.85,125.3,3630.05,23.85,5769.45,116.35,2787.5,1042.15
30673.15,1484.85,32158,13936.25,12710.75,3.65,2631.2,129.15,3619.35,23.65,5810.5,116.3,2962.65,1063.5
30678.05,1506.2,32184.25,13910.5,12719.1,3.95,2620.5,130.8,3605.2,23.95,5817.1,118.35,2988.95,1059.5
29345.2,1439.9,30785.1,13125.8,12261.65,3.5,2606.7,115.95,3585.5,23.2,4698.45,112.2,2965.05,992.7
28919.8,1415.4,30335.2,12787.65,12199.8,3.65,2580.75,114.15,3575.95,23.4,4739.55,110.8,2959.75,972.6
28672.95,1398.6,30071.55,12719,11988.5,4.1,2568.25,114.05,3456.85,23.8,4677.15,109.4,2993.5,971.95
28206.2,1387.55,29593.75,12472.4,11748.8,4.15,2554.25,114.75,3435.5,23.7,4610.35,106.75,3024.15,960.85
27807.2,1361.1,29168.3,12263.45,11572.4,4.15,2524.75,109.15,3418.05,24.05,4592.3,106.95,3029.3,942.05
27310.2,1359.3,28669.5,12082.5,11231.7,4.5,2506.45,112.65,3263.7,23.95,4524.85,104.85,3057.1,938.9
26823.25,1326.5,28149.75,11850.15,11044.1,4.85,2541.25,110.4,3248.8,22.9,4461.65,100.85,3004.35,924.65
26092.7,1304,27396.7,11677.7,10847.1,4.2,2223.5,108.2,3123.5,23.45,4382.75,104.15,2655.7,912.2
25214.75,1287.55,26502.3,11655.6,10679,4.55,1471.8,109.15,3093.1,24.15,4357.3,107.45,1978.65,901.5
24983.85,1287.5,26271.35,11529.6,10622.5,4.45,1304.6,109.45,3098.1,25.6,4275.8,114.15,1940.05,891.7
25035.65,1277.75,26313.4,11556.95,10691.7,4.3,1290.25,111.3,3146.95,26,4289.85,120.55,1906.9,880.1
25478.3,1322.8,26801.1,11799.6,10895.5,4.45,1249.6,119.05,3122.45,26.75,4323.7,127.2,1878.9,904.3
26412.75,1393.15,27805.9,12096.4,11541.85,4.3,1123.95,124.55,3102.5,27.9,4741.35,136.35,1842.5,932
26402.45,1407.35,27809.8,12075.65,11588.25,4.2,1131.4,124.65,3098.8,27.8,4773.65,138,1813.4,925.15
26587.2,1422.2,28009.4,12091.7,11703.65,4.3,1164.65,124.7,3147.15,26.2,4765.45,136.1,1868.95,922.9
26489.55,1393.5,27883.05,11934.9,11693.1,4.05,1201.75,122.9,3145.2,25.35,4753.8,131.65,1957.6,903.95
26641.2,1403.65,28044.85,11978.4,11778.9,3.95,1256.7,124.9,3153.15,24.3,4733.4,128.5,1980.1,903.8
26969,1417.7,28386.7,12080.05,11960.75,4.1,1275.7,125.05,3217.4,24.05,4726.65,125.75,2015.15,913.05
26306.95,1402.1,27709.05,11903.3,11702.65,4.1,1130.4,123.5,3219.25,25.5,4738.15,131.15,1802.35,898.65
26403.8,1374.6,27778.4,11928.85,11754.75,3.6,1128.25,120.8,3209.1,25.75,4779.6,133.75,1832.15,888.05
27268.3,1414.7,28683,12114.55,12061.15,3.7,1151.6,126.2,3206.4,25.95,4757.2,135.55,2186.1,906.5
28059.85,1423.85,29483.7,12494.2,12415.95,3.6,1202.1,133.15,3201.55,25.6,4741,135.3,2231.1,918.6
29507.2,1466.85,30974.05,12844.55,13519.9,3.15,1274.65,134.85,3320.7,24.75,4803.45,137.25,2210.2,932.55
30271.3,1538.65,31809.95,13353.6,13733.8,3.2,1319.85,148.95,3330.6,24.55,4854.45,138.35,2215.6,968.3
30720.1,1539.95,32260.05,13626.25,13842.75,3.25,1331,149.85,3313.25,24.7,4860.65,141.45,2271.25,979.85
31072,1541.6,32613.6,13811.75,13971.1,3.05,1323.9,147,3354.05,25.3,4845.75,145.15,2308.6,980.55
31015.3,1557.9,32573.2,13817,13999,2.75,1269.4,144.85,3377.05,26.65,4873.6,149.9,2214.05,985.25
30829.7,1574.4,32404.1,13785.15,13952.1,2.85,1225.35,146.15,3389.65,27.25,4871.9,149.6,2102.95,989.5
31329.45,1597,32926.45,13893.75,14240.25,2.35,1228.8,149.3,3460.25,27.55,4902,151.25,2187.55,1007.9
31262.15,1605.5,32867.65,13898.45,14253.85,2.55,1235.05,149.3,3476.8,27.2,4925.65,148.8,2092.15,1017.7
31134.9,1612.6,32747.5,13897.4,14166.4,2.55,1226.5,147.7,3491.65,27.35,4948.95,149.1,2042.7,1028.4
31062.6,1588.35,32650.95,13937.8,14066.95,2.4,1211.4,141.7,3539.5,27.65,4905.7,150.2,2035.4,1022.45
30646.9,1542.8,32189.7,13939.85,13685.3,2.6,1196.05,138.3,3655.8,27.7,4509.8,151.3,2013.15,1008.6
30787.4,1535.5,32322.9,14038.15,13665.45,2.8,1175.4,137.5,3660.85,28.2,4491.05,154.75,2071,1012.8
31104.55,1575.2,32679.75,14341.55,13572.15,2.65,1185.45,143.4,3640.2,28.25,4428.7,155.45,2142.3,1048.55
31881.75,1644.5,33526.25,14713.65,13759.4,3.15,1182.6,148.15,3645.15,28.75,4885,162,2320.1,1088.6
31919.55,1666.7,33586.25,14791.8,13746.45,3.1,1139.15,148.65,3656.55,29.55,4854.75,167.6,2291.8,1089.5
31854.15,1652.2,33506.35,14800.2,13743,2.8,1122.9,146.25,3614.25,30,4869.15,173.05,2231.75,1079.2
32068.2,1632.75,33700.95,14785.35,13962.9,2.75,1129.55,144.5,3608.55,29.95,4863.9,174,2245.95,1074
32156.05,1653.35,33809.4,14896.55,13970.5,2.8,1126.95,145.9,3625.1,30.2,4869.4,174.15,2194,1095
31568.05,1646.3,33214.35,14934.3,13726.9,2.8,1099.1,140.7,3651.3,30.4,4868.75,174,1820.4,1086.45
31483.2,1665.6,33148.8,14803.05,13591.35,2.9,1134.15,134.65,3712.25,30.1,4922.7,170.55,1985.9,1102.9
31067.1,1653.4,32720.5,14815,12962.5,3.35,1177.85,152.45,3786.25,29.55,4996.7,164.6,2185.7,1103.9
30906,1594.85,32500.85,14598.5,13021.6,3.1,1182.3,137,3863.55,29.45,5004.85,162.4,2206,1079.9
30905.75,1603.65,32509.4,14560.65,13117.9,3,1185.35,136.95,3904.85,29.35,4990.4,160.05,2143.4,1083.8
30915.15,1608.7,32523.85,14544.8,13214.55,2.8,1205.45,137.7,3918.95,28.85,4996.15,158,2072.5,1083.3
31024.6,1602.15,32626.75,14639.95,13217.55,2.9,1227.9,137.55,3905.95,28.05,5009.35,155.65,2077.5,1089.6
31079.8,1597.55,32677.35,14681.7,13228.1,3.25,1284.55,139.45,3919.05,27.3,4990.35,155.2,2082.6,1087.4
30851.25,1598,32449.25,14672.1,13067.95,3.45,1269.2,137.15,3853.6,27.4,5012.7,155.45,2025.05,1086.15
31111.15,1592.1,32703.25,14791.3,13176.95,3.55,1325.9,137.8,3826.3,26.7,5035.65,151.8,2045.7,1097.2
31498.9,1591.95,33090.85,14850.15,13286.2,3.65,1486.75,145.4,3816.85,25.4,4985.5,143.7,2272.3,1090.25
31372.15,1595.15,32967.3,14731,13246.25,3.55,1510.3,146.5,3807.8,24.8,5007.95,139,2307.15,1087.75
30947.8,1597.25,32545.05,14555.85,13012.4,3.65,1488.15,145.3,3711.05,25.15,4999.65,134.45,2289.1,1090.45
30763.85,1630.85,32394.7,14425.7,13010.05,4.05,1502,144.25,3772.9,24.7,4992.15,130.65,2229.6,1098.5
30429.4,1589.95,32019.35,14151.25,13101.7,4.25,1482.6,140.8,3770.05,24.9,5024.05,132.5,2106.45,1070
30337.75,1530.25,31868,13711.1,13776,4.05,1457.75,134.95,3744.65,25.5,5230.4,131.15,1818.8,1031.85
30084.4,1500.45,31584.85,13577.6,13675.9,4.05,1474.35,133.7,3715.8,24.85,5275.4,125.5,1803.2,1027.7
30352.45,1492.5,31844.95,13716.15,13758.7,4.05,1525.95,137.35,3665.35,24,5411.55,120.5,1846.55,1031.05
30596.35,1509.25,32105.6,13890.1,13813.25,4.05,1618.15,140.65,3653.65,22.75,5348.45,114.1,1858.55,1034.45
36126.3,1502.3,37628.6,16000.15,15663.05,4.35,1726.1,143.95,3651.7,23.25,10361.4,127.35,3430.2,1032.9
38019.15,1646.45,39665.6,16641.55,16216.85,4.35,1839.9,160.85,3637.65,22.7,11529.5,133.25,4065.7,1095.05
38724.05,1718.85,40442.9,17116.15,16321,4.55,1822.4,172.75,3570.6,23.15,12073.75,141.25,4118.25,1168.65
37736.2,1713.8,39450,16780.45,15844.75,4.3,1745.8,155.95,3372.85,23.3,11934.65,142.75,3954.2,1156.8
37499.75,1731.45,39231.2,16629.05,15742.9,4.25,1709.9,158.95,3295.4,23.6,11944.55,144.05,3968,1159.8
37309.85,1761.3,39071.15,16488.2,15607.05,4.25,1750.9,192.25,3262.85,22.85,11950.9,141.75,4037.9,1176.7
36841.4,1745.35,38586.75,16258.65,15366.85,4.6,1726.9,192.1,3239.15,22.9,11902.85,140.5,4049.55,1166.35
39231.4,1769.05,41000.45,17076.45,16454.3,4.5,1736.5,203.15,3249.55,24.7,12734.7,155.55,4519.9,1180.75
39596.7,1772.75,41369.45,17355.25,16506.6,4.45,1688.9,202.05,3209.7,25.6,12752.5,161.05,4550,1184.85
39859,1754.3,41613.3,17480.45,16636.55,4.25,1724.2,200.1,3208.85,25.3,12716.45,160.25,4567.3,1174.7
39642.55,1733.1,41375.65,17379.4,16568.7,3.95,1703.6,199.7,3213.4,25.35,12671.1,164.8,4538.7,1155.75
39429.1,1723.4,41152.5,17267.3,16711.45,3.85,1546.2,189.25,3336.1,26.75,12751.65,173.7,4292.7,1157.65
39712.9,1726.55,41439.45,17192.9,17046.5,3.9,1507.35,187.1,3333.7,28.3,13128.85,178.55,4314.35,1159.15
39637.95,1719.75,41357.7,17181.4,17007.55,3.6,1508.2,186.55,3340.45,28.15,13057.4,179.35,4300.1,1148.9
39639.85,1687.55,41327.4,17215.2,16950.45,3.15,1486,187.15,3234.4,28.65,13040.6,181,4333.1,1141.1
41221.7,1730.85,42952.55,18231.4,17480.2,3.1,1580.85,209.95,3241.6,28.2,13430.9,177.8,4356.25,1153.85
41542.3,1766.95,43309.25,19007.4,16959.4,3.2,1609.15,218.25,3260,27.7,13473.9,174.25,4402.85,1172.65
42508,1783.2,44291.2,19709.25,17179.4,3.3,1598,224.6,3291,28.9,14131.4,182.85,4427.95,1191.4
42839.35,1807.8,44647.15,19812.55,17207.45,3.35,1561.45,224.4,3385.95,29.85,14001.5,186.45,4619.55,1199.8
43166.65,1838.7,45005.35,20011.75,17289.05,3.3,1491.05,263.05,3400.5,30.85,14071.1,188.85,4664.9,1200.95
38027.1,1874.65,39901.75,17976.2,15581.05,3.3,1453.45,282.75,3410.25,29.25,9167.2,169.75,3256.2,1213.65
37067.1,1712.15,38779.25,17580.3,15371.8,3.45,1682,267,3409.25,28.45,8130.3,157,2962.25,1152.75
36113.8,1602.25,37716.05,17173.25,15160.65,3.15,1816.05,252.3,3386.7,27.6,7563.65,146.45,2728.15,1051.75
36563.3,1576.75,38140.05,17447.95,15399.85,3.25,1819.15,248.75,3402.85,27.85,7689.95,147.1,2662.75,1052.75
37050.05,1573.95,38624,17798.1,15547.15,3.25,1824.75,249.05,3415.1,28.15,7968.35,149.75,2649,1055.8
37138,1541.1,38679.1,17908.2,15635.15,3.4,1917.35,214.8,3427.45,27.8,7921.9,148.5,2559.2,1035.45
38132.75,1615.7,39748.45,18435.35,16025.6,3.4,1992.65,218.2,3448.9,27.45,7973.15,149.9,2598.55,1073.25
