nb_A,nb_W,nb_A_W
22998.5,1840.9,24791.25
23213.65,1855.0,25016.75
23877.6,1879.3,25706.05
24145.0,1862.0,25954.55
24570.15,1861.85,26380.65
24316.45,1870.25,26136.1
24342.2,1883.55,26175.3
25049.3,1892.15,26893.05
24396.6,1888.5,26239.0
24001.4,1885.25,25840.05
23525.8,1875.95,25348.45
23576.6,1697.9,25222.85
23790.35,1702.8,25440.95
24216.05,1710.95,25875.8
25748.05,1707.0,27380.85
25786.5,1691.55,27407.45
25599.25,1657.7,27188.85
25691.75,1641.95,27266.75
26014.8,1654.65,27601.4
26036.45,1657.55,27627.35
26322.65,1664.25,27920.65
26437.75,1661.75,28033.25
26180.95,1651.8,27771.75
26906.5,1807.35,28654.9
26701.8,1833.3,28477.05
27015.0,1861.75,28811.05
27320.65,1853.9,29098.95
27035.45,1925.25,28874.5
27023.6,1941.8,28874.05
27369.55,1956.65,29232.55
28724.55,2011.3,30648.55
29911.95,2175.6,31974.85
30507.35,2249.25,32644.4
30649.75,2272.5,32808.0
29779.8,2282.25,31953.0
29549.7,2301.85,31738.55
30062.25,2326.8,32272.95
32603.65,2327.6,34817.1
32773.1,2322.15,34965.9
33030.2,2319.1,35209.2
34102.4,2332.7,36294.9
34481.3,2372.5,36714.9
34460.8,2371.5,36684.0
33534.85,2221.45,35608.2
33813.7,2224.85,35883.3
34716.35,2200.8,36764.75
35226.35,2204.6,37280.85
35880.2,2195.7,37934.4
36649.4,2268.05,38770.8
36706.95,2275.65,38839.35
35417.3,2231.35,37471.85
33955.95,2087.25,35889.85
33233.95,2011.25,35091.0
32846.6,1997.5,34688.6
32156.5,2040.65,34059.35
31960.15,2047.75,33874.45
31775.9,2058.35,33703.7
29161.3,2051.65,31082.0
28892.3,2049.6,30827.05
28648.5,2064.85,30609.6
27287.2,2046.9,29229.75
26879.75,2025.4,28804.25
27175.85,2107.95,29190.55
27666.5,2219.9,29779.75
28195.6,2204.8,30180.3
27877.05,2209.65,29865.5
29017.15,2204.9,31000.25
29559.25,2159.5,31501.45
28983.15,2075.3,30843.65
29216.35,2191.7,31194.6
29705.0,2223.85,31750.25
30178.75,2319.45,32319.85
30898.8,2412.85,33114.55
30894.7,2429.8,33131.0
30974.2,2402.25,33182.5
32371.8,2381.1,34557.8
32097.8,2379.85,34280.65
32086.7,2381.1,34270.2
32390.45,2538.5,34731.55
32645.2,2567.5,35015.7
32922.3,2582.95,35304.5
32933.75,2573.2,35305.45
32724.8,2530.9,35053.2
32084.55,2428.55,34320.8
31197.15,2422.45,33545.35
30720.0,2418.75,33070.1
29049.4,2421.2,31409.75
27656.7,2432.6,30024.95
27557.05,2464.35,29963.45
27018.95,2356.7,29317.85
26983.85,2343.0,29241.6
26648.3,2248.3,28807.75
26148.7,2163.1,28242.3
26125.05,2138.2,28190.25
26138.7,2118.6,28185.8
25003.35,2136.0,27072.75
24980.0,2108.55,27023.6
25599.85,2130.05,27603.7
27321.9,1996.95,29143.8
27553.8,1949.15,29327.6
27601.2,1945.25,29375.5
27705.1,1946.95,29482.7
27568.15,1907.05,29307.7
27576.9,1906.8,29311.85
27435.6,1912.6,29177.5
28334.55,1946.05,30110.4
28444.2,1946.4,30218.45
28879.2,1927.1,30597.3
29292.25,1936.35,31020.55
29564.9,1913.0,31268.15
29225.5,1903.95,30945.25
29971.1,2049.5,31840.35
30679.4,2078.6,32573.6
31750.65,2163.1,33724.2
31946.55,2173.1,33930.25
31970.05,2193.65,33975.0
32403.7,2218.65,34423.35
32345.8,2233.9,34442.65
30336.5,2253.55,32501.75
29961.2,2286.15,32159.3
29879.85,2296.6,32085.6
30001.35,2309.1,32220.35
29965.55,2296.25,32173.1
30108.2,2275.6,32300.05
30181.05,2289.25,32387.7
29267.95,2294.8,31478.8
29668.25,2282.2,31857.5
29640.7,2259.55,31828.3
29406.5,2220.75,31555.5
29200.55,2228.8,31358.8
29317.8,2237.4,31485.95
28331.1,2073.75,30327.0
28205.7,2038.2,30169.95
27011.0,1959.05,28904.0
27187.9,1978.95,29097.75
27859.9,1968.3,29758.7
29184.55,1970.3,31068.6
29549.55,1980.1,31441.6
30151.25,2031.1,32093.15
31081.75,2085.45,33059.4
31469.45,2078.05,33432.95
31633.7,2179.05,33698.75
31521.4,2197.95,33604.3
31172.4,2224.25,33284.0
31793.35,2241.25,33921.6
31792.5,2211.35,33890.2
32756.85,2332.7,34972.7
32966.35,2451.9,35320.6
33933.6,2562.6,36395.55
34739.6,2551.65,37188.5
34723.4,2536.4,37157.9
36417.35,2591.35,38903.65
39638.05,5287.8,44783.85
55063.0,6422.95,61162.05
73299.0,11764.05,84742.2
83925.2,32975.25,116521.05
92530.25,34301.7,126426.8
102454.3,35584.65,137554.95
108752.1,36338.35,144521.0
115153.1,37331.1,151887.95
122606.05,38169.4,160094.9
126346.5,38807.95,164402.35
131662.6,39310.5,170154.85
137414.75,39877.65,176417.25
144340.3,40559.6,184017.2
148567.15,41081.45,188767.45
151234.25,41706.85,192073.55
153277.65,41697.95,194107.65
154684.8,41690.95,195511.55
157107.85,42023.6,198256.75
158767.3,42205.1,200096.75
158729.3,42209.05,200074.2
156188.4,39642.4,194989.5
142333.0,38538.3,180193.5
125804.8,33271.6,158397.55
117697.4,12138.0,129169.7
109000.75,10940.8,119323.8
100699.85,9720.0,109883.15
96068.0,8971.15,104586.05
91033.65,7967.7,98592.55
86865.95,7456.05,94006.2
85920.25,6853.5,92529.75
82488.0,6426.85,88729.7
80317.55,6039.25,86228.8
75212.45,5418.15,80500.05
72800.95,4929.6,77599.45
70163.95,4269.2,74297.25
69063.55,4226.55,73154.6
69212.05,4169.3,73242.8
67046.75,3922.95,70843.2
66455.7,3775.5,70105.15
66180.65,3853.3,69908.5
66675.35,3768.2,70329.7
66735.0,3792.9,70384.7
65381.7,3793.5,69032.3
63715.3,3879.95,67498.25
63492.5,3794.35,67193.45
63393.25,3894.45,67194.2
62369.0,3846.0,66124.35
61028.0,3840.8,64778.05
58800.65,3581.2,62291.7
56498.55,3481.1,59885.95
54829.1,3397.2,58138.6
51835.0,3233.1,54979.3
49931.7,3171.9,53025.65
50662.9,3164.8,53750.45
50484.05,3224.0,53630.05
50609.85,3227.7,53728.4
51201.3,3243.9,54197.0
51549.0,3283.0,54584.65
52974.8,9707.6,62433.65
53544.3,9740.55,63015.8
52132.1,9754.1,61620.55
50752.9,9729.75,60264.4
50600.75,9680.6,60062.85
49834.35,9542.1,59158.15
49843.7,9482.4,59109.6
48237.55,9421.95,57442.7
47340.15,9455.0,56577.8
46875.0,9471.2,56129.9
46994.9,9427.1,56202.75
49055.95,9431.95,58271.7
49267.4,9471.55,58523.85
49406.4,9522.95,58715.05
50562.9,9625.8,59974.4
48188.4,9625.3,57598.7
47870.7,9698.35,57359.8
46582.7,9685.2,56089.45
43686.2,9685.15,53330.6
42637.7,9637.6,52234.3
40569.85,3216.0,43746.6
39396.65,3095.4,42474.3
41443.65,3379.0,44802.25
42697.8,3390.25,46050.75
42916.65,3366.2,46245.9
43714.85,3433.25,47110.0
43952.9,3532.6,47447.4
44454.05,3514.75,47930.55
45509.15,3521.7,48993.4
46282.6,3505.35,49750.55
46388.45,3590.8,49933.3
44836.5,3619.0,48409.55
45618.2,3609.2,49181.7
46573.0,3618.95,50146.45
45740.15,3527.3,49221.3
46480.55,3502.6,49901.5
45940.1,3311.1,49164.85
46137.7,3305.35,49357.25
45809.45,3247.85,48975.7
46325.4,3180.95,49425.25
45760.85,3147.8,48827.65
45449.1,3111.9,48473.35
43076.1,2787.7,45778.8
42538.6,2750.75,45221.65
42673.95,2723.35,45325.7
41942.15,2669.85,44538.6
40784.45,2665.75,43374.7
39858.35,2608.65,42391.95
38803.4,2536.25,41263.2
39530.25,2523.05,41940.1
40847.55,2419.05,43160.5
41602.8,2362.85,43855.2
41260.0,2335.3,43479.05
41556.3,8064.7,49498.75
41479.85,8064.9,49423.05
41224.75,8123.6,49257.5
40883.55,8143.1,48936.45
40329.05,8112.85,48350.0
40657.7,8123.15,48686.45
39875.0,8126.7,47899.75
40100.85,8133.05,48129.45
39772.45,8125.75,47792.85
40355.2,8123.95,48371.4
39970.4,8125.2,47939.55
40695.65,8193.95,48726.05
40328.8,8196.65,48362.6
40264.1,8107.75,48209.1
40246.5,8031.85,48108.55
40061.85,8013.65,47903.55
38802.35,8056.05,46715.65
36624.75,8122.85,44609.55
36067.65,8129.75,44062.65
37296.65,8111.5,45279.95
35726.05,2313.45,37916.1
34868.8,2290.4,37036.05
34499.25,2244.0,36623.65
34209.3,2210.25,36300.85
34334.9,2252.9,36468.2
34510.15,2298.85,36688.4
35260.85,2399.8,37544.75
35641.2,2413.9,37940.4
35437.6,2439.95,37768.75
34797.15,2427.2,37082.7
35409.1,2626.1,37930.8
34028.3,2572.25,36506.4
33871.0,2546.8,36323.65
35065.75,2554.05,37526.15
35333.45,2589.9,37835.15
35698.5,2610.8,38218.65
35294.55,2537.8,37749.45
34603.3,2473.1,36989.5
34111.65,2493.55,36514.3
33423.25,2645.15,35969.55
33847.65,2720.4,36467.7
34368.75,2763.8,37030.1
34202.2,2791.4,36886.7
34567.75,2785.6,37249.85
34456.2,2761.45,37116.1
33824.9,2707.5,36432.75
33487.7,2665.15,36056.05
33643.45,2695.9,36243.75
35043.35,2781.65,37722.4
35451.5,2868.7,38252.95
34966.75,2716.6,37625.85
34798.1,2692.3,37429.6
34488.55,2661.0,37074.1
33277.5,2656.35,35857.8
33078.1,2672.85,35676.5
32883.05,2757.25,35571.9
33191.4,2819.6,35940.45
34867.25,2902.4,37702.2
37671.6,3149.7,40759.3
56149.45,4159.95,60226.0
69298.7,4978.15,74196.3
78718.15,6017.45,84657.15
86543.6,7338.1,93809.0
95166.6,8612.2,103669.55
105501.05,9594.6,114971.05
113374.05,10784.55,124032.95
122603.8,11593.95,134072.0
130621.4,12731.5,143226.0
137824.6,13561.3,151224.95
141697.0,14049.15,155584.55
144052.55,14714.15,158606.55
145574.75,15130.8,160550.45
147781.45,15630.2,163273.4
150881.95,15746.9,166492.65
156583.05,15839.6,172266.7
161431.7,15902.55,177178.3
163027.6,15859.15,178732.15
169462.6,16093.6,185402.2
169488.0,15951.65,185285.75
155059.9,14908.85,169513.5
156625.05,14042.2,170212.0
148517.95,13015.45,161078.1
141425.9,11661.95,152633.1
134360.6,10392.7,144335.0
124941.75,9413.55,133953.1
118937.75,8263.7,126802.4
110602.0,7410.85,117613.85
103614.15,6245.8,109462.25
97359.65,5346.1,102350.75
94146.2,4790.75,98582.6
92961.15,4079.65,96666.9
93474.05,3817.75,96917.85
92527.35,3347.2,95454.75
90051.25,3288.65,92918.4
84671.3,3177.3,87446.2
79842.8,3023.1,82463.5
78176.8,3009.9,80785.1
70475.0,2745.4,72819.15
66826.5,2671.7,69096.95
61582.8,2616.3,64129.05
47588.45,2651.55,50169.95
46807.55,2596.0,49333.55
46695.6,2601.55,49227.4
45056.65,2614.55,47601.5
43979.05,2634.85,46544.15
42483.6,2591.8,45005.7
41073.85,2611.05,43615.25
39504.45,2586.9,42021.65
37500.25,2546.4,39976.85
36376.75,2535.75,38842.7
34507.95,2572.55,37030.85
32719.65,2424.95,35095.05
31749.4,2412.2,34158.0
30975.7,2440.8,33414.6
30220.85,2427.1,32647.0
30086.8,2451.5,32537.05
29447.15,2445.3,31891.2
28974.3,2389.95,31363.0
29170.55,2336.75,31506.0
29939.1,2341.5,32279.25
28786.35,2300.15,31085.15
27611.35,2302.3,29909.7
27479.1,2392.85,29868.05
26893.7,2386.1,29276.4
26888.75,2379.6,29265.0
26312.65,2387.15,28696.45
28069.2,2332.85,30397.8
29294.3,2329.75,31618.4
29489.2,2379.6,31862.95
30506.8,2472.0,32972.95
32326.7,2459.8,34780.2
32686.5,2500.4,35180.55
36650.8,2555.8,39200.25
37566.3,2506.55,40066.5
41412.3,2526.35,43932.35
42042.85,2535.6,44572.45
42206.4,2534.05,44734.4
42293.65,2529.8,44817.4
42026.6,2549.6,44570.2
40981.15,2499.0,43474.15
41017.2,2483.9,43489.2
45039.05,2506.55,47536.3
45367.65,2394.4,47751.55
45546.6,2392.1,47928.2
45513.55,2346.5,47849.3
46011.8,2378.0,48379.05
44373.9,2434.55,46798.25
43145.35,2464.6,45600.9
42626.2,2458.35,45075.75
41395.05,2392.05,43778.25
39821.45,2384.55,42197.55
40161.0,2370.6,42522.0
36998.85,2443.1,39432.1
36365.1,2463.0,38818.25
33064.0,2454.85,35509.0
32641.7,2448.75,35080.6
32503.5,2441.35,34933.9
32454.8,2437.0,34879.35
32222.2,2406.4,34613.8
32151.0,2397.75,34532.4
31927.5,2372.1,34286.3
28318.2,2330.6,30634.8
27375.7,2324.5,29687.3
27621.1,2341.6,29948.4
27936.4,2411.6,30332.8
27926.6,2422.9,30334.2
27705.5,2393.4,30083.15
27525.0,2387.05,29896.05
27646.0,2365.5,29992.7
27955.75,2353.95,30288.1
28227.15,2327.35,30532.5
27654.7,2313.45,29944.55
27426.4,2217.9,29596.45
28404.7,2185.4,30540.1
30005.05,2206.9,32130.55
32038.2,2205.6,34160.0
33125.95,2281.3,35324.25
33229.9,2328.6,35476.7
33116.05,2319.45,35355.35
34347.25,2369.6,36638.3
35519.25,2436.25,37879.25
35170.15,2449.25,37543.1
35072.25,2462.3,37457.9
34697.35,2443.7,37065.65
34938.1,2404.85,37267.6
34691.45,2361.35,36975.75
34653.9,2370.75,36947.7
34481.55,2359.4,36761.3
34406.3,2342.45,36670.25
34016.55,2330.9,36271.6
34241.0,2362.85,36528.2
34226.9,2397.45,36551.35
33375.1,2424.1,35749.65
31909.8,2411.6,34273.2
29653.2,2467.4,32103.25
27186.45,2444.75,29616.25
26339.6,2386.75,28711.6
25940.15,2324.1,28248.65
26452.75,2331.0,28767.95
25336.95,2319.9,27640.55
24155.75,2309.25,26447.75
24217.85,2315.95,26517.25
24777.55,2351.15,27111.9
26659.8,2353.7,28996.25
26887.95,2324.4,29196.1
27656.4,2302.35,29942.4
27707.85,2274.25,29965.55
28044.25,2299.1,30330.1
27917.55,2330.05,30235.75
28187.25,2346.45,30521.5
27622.65,2326.3,29936.6
27168.45,2276.6,29427.1
27819.55,2377.7,30179.85
27771.2,2360.2,30114.85
27738.7,2253.45,29976.0
27625.5,2253.2,29861.85
27592.5,2285.65,29860.15
28273.3,2340.1,30596.35
28441.1,2371.85,30790.55
28209.6,2332.6,30520.0
28301.75,2295.85,30576.7
28175.25,2269.6,30421.95
27568.85,2228.85,29774.85
26153.15,2235.5,28364.35
25168.55,2227.7,27370.7
24487.45,2257.95,26719.45
24367.55,2276.4,26618.45
23945.3,2256.65,26172.25
24567.75,2246.4,26784.5
24567.55,2250.2,26788.0
24400.95,2261.55,26633.05
25065.6,2256.25,27296.1
24362.6,2073.6,26406.05
24462.25,2091.75,26522.65
24784.9,2101.95,26854.45
25221.5,2123.95,27312.3
24935.05,2071.15,26972.85
24584.05,2026.5,26575.95
24023.35,1990.95,25984.75
24270.9,2001.95,26237.35
24781.65,2003.1,26747.15
26257.15,2044.7,28266.3
26256.6,2046.35,28266.05
25979.0,2059.15,28003.05
26036.05,2081.75,28083.5
26373.05,2094.8,28433.35
27002.35,2089.9,29055.1
27490.8,2087.75,29541.25
26881.6,2057.75,28901.95
26945.9,2036.9,28943.55
26949.6,2025.25,28924.7
27045.75,2044.4,29039.7
27046.45,2073.9,29074.75
27001.7,2079.35,29036.0
27836.9,2070.6,29852.5
27865.55,2049.9,29861.55
28104.45,2068.95,30119.35
28088.85,2060.4,30096.65
28202.7,2050.65,30192.15
28011.05,2039.15,29992.65
27200.15,2026.55,29170.2
26073.8,2020.95,28038.05
26048.6,2041.0,28033.8
26765.7,2017.4,28727.6
30138.25,2058.35,32139.5
30950.45,2046.4,32941.35
30420.1,2047.4,32413.8
30073.75,2056.35,32080.55
30061.7,2046.55,32058.75
30205.8,2033.2,32191.05
30024.45,2030.2,32017.35
30427.45,2030.15,32421.45
31988.5,2148.3,34063.0
32352.05,2153.6,34427.7
31378.1,2153.65,33462.55
30985.9,2162.85,33075.5
31329.1,2144.7,33401.65
31847.7,2153.6,33928.9
32184.3,2154.35,34275.05
32863.65,2184.3,34986.75
33316.8,2213.35,35469.35
34894.1,2222.5,37051.65
35353.0,2240.7,37529.2
35333.2,2246.5,37515.2
32443.55,2197.9,34578.2
32001.2,2176.3,34115.1
32523.45,2174.35,34634.85
32798.55,2182.8,34916.45
33233.35,2191.25,35358.95
32857.85,2218.6,35009.65
33302.7,2249.7,35482.65
33498.7,2306.45,35735.25
33949.8,2204.0,36120.95
35439.0,2179.55,37576.4
36441.45,2165.4,38561.65
36650.4,2144.95,38754.55
36218.45,2153.55,38330.6
35686.45,2154.15,37799.15
35649.85,2210.95,37816.15
35347.4,2197.3,37499.8
35452.2,2211.9,37619.35
33706.05,2195.0,35857.9
34438.6,2136.5,36527.95
33927.95,2118.2,35998.95
33491.6,2119.2,35562.0
32948.8,2129.55,35023.5
33141.75,2166.5,35250.65
33255.2,2192.45,35386.85
32758.8,2224.5,34922.35
32871.15,2197.7,35007.7
37028.0,2307.95,39265.35
36668.95,2248.1,38847.55
34730.65,2259.5,36921.0
32761.95,2245.95,34951.2
31924.1,2258.7,34130.45
31799.95,2263.55,34011.0
31910.7,2250.0,34104.15
33102.15,2271.15,35317.05
33202.7,2216.4,35364.65
34041.6,2253.55,36239.3
34104.6,2322.1,36370.85
34374.65,2417.5,36736.35
33262.55,2478.95,35690.25
32970.7,2513.4,35431.8
33701.85,2537.55,36186.65
35690.4,2547.0,38187.3
42606.85,2496.35,45057.6
42715.95,2423.95,45098.85
42873.5,2394.4,45227.8
42681.6,2375.1,45018.2
38003.85,2208.1,40184.9
39829.85,2325.05,42128.1
40198.65,2315.35,42487.3
40354.75,2349.2,42675.05
40435.95,2364.3,42758.8
40629.4,2396.5,42984.55
43713.4,2542.95,46208.4
47329.55,2612.9,49893.75
48800.6,2607.2,51361.5
48218.4,2577.3,50750.35
48203.15,2486.05,50638.0
48212.65,2396.3,50559.95
48269.05,2386.15,50603.7
48569.6,2372.15,50889.0
48584.9,2345.2,50875.45
46580.05,2322.75,48846.1
40071.75,2327.15,42334.45
39764.4,2346.95,42047.7
40139.45,2399.45,42475.35
40429.45,2430.6,42796.55
40602.0,2447.0,42984.15
38089.75,2351.6,40374.3
37764.4,2318.85,40011.45
38262.55,2295.5,40490.1
39898.8,2312.3,42155.45
39708.15,2278.65,41929.6
36377.75,2128.85,38459.05
31487.75,2025.15,33465.1
29687.55,2023.4,31661.4
29381.0,2004.05,31333.9
29668.8,2082.65,31702.35
39679.75,2204.8,41826.1
41333.35,2300.85,43523.05
43588.1,2311.5,45789.25
68355.1,2298.6,70547.05
91664.2,2330.5,93892.5
91006.5,2431.25,93342.7
90976.6,2467.5,93348.35
90616.3,2440.35,92960.15
90529.75,2463.7,92895.5
90587.8,2454.65,92946.5
90439.05,2435.9,92777.1
90840.65,2431.05,93174.2
91683.2,2419.2,94002.75
90880.0,2416.45,93196.1
90481.6,2402.2,92783.75
90379.05,2395.3,92671.5
90563.65,2427.0,92886.85
90154.3,2429.45,92480.5
90363.15,2506.2,92767.65
90378.2,2502.0,92780.55
81805.3,2395.55,84107.95
80065.0,2288.6,82315.15
77371.65,2271.35,79602.55
51840.55,2284.1,54085.3
28087.75,2253.95,30303.1
28393.05,2178.35,30533.35
29850.5,2135.5,31940.15
30711.85,2145.35,32812.1
31180.65,2227.1,33364.25
31352.3,2291.0,33598.3
31134.0,2296.8,33387.85
31970.0,2292.55,34221.3
31475.95,2441.75,33876.1
30598.5,2412.25,32954.25
36507.15,2426.75,38877.7
36755.85,2466.55,39171.15
36421.65,2480.55,38852.9
36621.1,2483.85,39055.2
36412.0,2443.1,38804.3
35634.85,2382.45,37968.95
33760.45,2338.8,36052.25
33511.45,2297.2,35761.6
33560.85,2284.65,35799.3
33567.65,2279.45,35800.8
33805.65,2324.25,36081.75
33002.05,2305.25,35258.3
33165.5,2612.85,35737.8
33282.1,2734.05,35974.0
33198.1,2613.65,35769.9
33050.1,2571.3,35581.3
33507.25,2554.6,36021.9
32159.85,2566.05,34688.1
31342.2,2457.55,33764.4
31328.55,2488.05,33798.15
26063.15,2517.4,28561.8
25994.5,2512.6,28487.35
26031.0,2483.2,28494.4
26514.25,2522.25,29016.7
26411.9,2534.3,28927.9
26539.1,2503.5,29023.1
26995.7,2503.85,29480.2
27509.95,2539.15,30028.55
27859.2,2567.65,30409.0
28190.45,2611.6,30784.35
28971.05,2583.4,31538.9
30209.1,2600.05,32794.6
29879.35,2289.15,32152.45
30346.1,2120.9,32452.65
30212.45,2127.55,32324.3
30366.95,2142.4,32491.3
32887.4,2236.8,35026.25
33838.05,2244.9,35985.35
36965.9,2200.45,38377.7
49932.85,2186.85,51329.7
49593.8,2163.6,50968.4
49650.75,2138.45,50998.95
49560.9,2124.7,50893.35
51795.4,2201.25,53205.05
53118.5,2267.15,54591.8
53354.85,2313.05,54866.35
52988.95,2369.6,54554.15
52616.3,2362.75,54175.25
52307.25,2358.7,53861.75
52708.85,2331.35,54229.55
51916.85,2322.65,53428.7
51025.95,2318.4,52533.3
50573.0,2368.95,52131.85
50430.35,2445.45,52052.95
51667.0,2571.05,53414.9
51387.65,2549.05,53115.7
48639.55,2448.85,50348.4
47736.05,2451.8,49445.1
45697.7,2610.0,48226.25
33738.9,2672.4,36329.85
33686.25,2661.0,36264.4
33721.75,2686.9,36327.6
34123.05,2727.75,36771.2
31461.5,2634.2,34016.15
30362.65,2616.8,32902.1
30259.5,2555.6,32746.6
30566.0,2510.2,33010.85
30746.85,2503.05,33180.6
30851.6,2486.3,33268.05
30352.85,2488.95,32776.35
30388.3,2478.35,32800.9
30301.95,2480.4,32716.35
29889.8,2458.85,32282.75
29016.6,2426.8,31389.35
27903.9,2386.65,30234.0
28233.95,2412.6,30589.6
28404.15,2440.05,30788.05
28791.15,2476.45,31214.6
27972.5,2356.05,30254.8
27371.25,2340.05,29638.05
27754.35,2379.9,30062.7
28577.05,2383.35,30889.3
28400.45,2359.65,30689.6
28749.9,2353.1,31033.45
28777.4,2277.2,30985.55
28784.2,2308.45,31023.6
28819.8,2330.6,31082.6
29065.7,2359.3,31362.6
29223.15,2385.15,31546.8
29014.35,2401.3,31356.2
28704.65,2406.45,31052.05
29240.4,2402.75,31557.5
29314.2,2367.1,31596.1
28741.95,2339.6,30997.2
29157.7,2242.45,31315.0
33580.4,2377.05,35850.75
35238.35,2413.55,37544.25
36267.45,2438.4,38552.6
36982.2,2547.75,39426.95
36406.3,2493.95,38797.7
36117.15,2475.95,38489.35
35161.55,2460.6,37517.05
38156.75,2445.65,40468.85
38392.35,2440.15,40698.65
38377.3,2416.4,40657.9
37945.55,2387.1,40196.4
39328.1,2385.0,41576.7
39981.45,2421.35,42264.7
41122.95,2424.05,43407.35
41640.85,2423.55,43922.8
42185.4,2445.0,44488.05
41378.9,2424.3,43685.05
40652.95,2419.55,42951.75
41084.9,2405.8,43354.9
40517.65,2403.05,42788.85
37339.1,2247.55,39429.55
37373.35,2226.45,39443.35
35815.8,2171.65,37876.3
34730.1,2060.8,36659.35
34835.55,2041.4,36742.4
34814.4,2033.45,36711.35
35772.1,2021.55,37658.35
33480.55,2032.7,35404.55
34501.75,2030.6,36421.9
34332.9,2049.25,36273.55
34615.3,2061.5,36568.6
32944.35,2025.3,34857.95
32063.5,1947.8,33897.1
30666.6,1936.05,32490.0
30223.7,1955.0,32068.0
29783.35,1939.35,31612.8
29736.15,1971.8,31599.85
30866.2,2041.95,32802.7
30877.8,2173.7,32960.35
31186.35,2184.6,33273.0
29844.75,2156.25,31950.05
27537.95,2112.95,29600.25
27234.75,2080.0,29264.25
27184.5,2041.75,29196.45
27072.1,2033.95,29072.45
27071.1,2052.6,29092.75
26230.3,2090.35,28289.1
25818.05,2095.65,27883.95
25103.8,2084.8,27160.85
24822.0,2055.55,26849.9
24790.95,2141.05,26904.1
24959.8,2182.55,27112.0
25251.45,2312.1,27535.9
25457.9,2285.65,27714.5
25474.75,2248.75,27694.35
25775.55,2285.05,28029.85
25774.95,2304.1,28049.25
25560.65,2239.15,27745.55
25511.4,2115.3,27572.45
25295.55,2196.3,27445.3
25811.8,2219.1,27984.9
26181.3,2221.2,28352.5
26497.2,2247.45,28694.75
27365.4,2280.0,29595.4
27680.25,2345.35,29982.6
29268.55,2408.1,31633.8
30384.65,2442.65,32784.8
30148.75,2454.7,32560.0
29541.2,2484.7,31982.2
29778.8,2513.85,32248.8
29747.2,2410.1,32113.8
30172.25,2367.35,32501.55
30097.1,2268.5,32327.95
30155.95,2384.05,32503.7
30263.45,2407.4,32634.15
30305.15,2423.85,32692.95
30364.15,2404.2,32731.45
29636.4,2413.75,32036.95
29316.8,2423.5,31727.95
30189.05,2360.95,32537.05
31204.95,2348.65,33538.4
31401.45,2354.6,33739.25
33657.45,2345.1,35985.75
34155.3,2344.2,36482.65
34864.05,2501.7,37348.25
33287.85,2446.6,35717.3
33228.55,2466.1,35676.9
33646.1,2502.85,36132.1
33736.9,2504.55,36224.9
33662.05,2484.1,36128.85
34047.4,2521.95,36552.0
33325.5,2541.6,35849.85
32886.65,2543.85,35414.0
32633.15,2447.15,35063.15
32530.95,2399.15,34912.4
32728.2,2375.35,35086.7
32636.15,2352.25,34972.1
32372.35,2345.3,34702.1
32253.25,2350.3,34588.0
31017.3,2371.6,33374.15
30009.4,2411.7,32408.65
29940.35,2410.75,32344.2
27852.0,2395.4,30240.5
26549.25,2359.5,28899.9
25611.3,2149.45,27749.15
25551.4,2130.3,27670.1
24504.55,2052.65,26544.75
23853.45,1996.55,25837.1
23694.35,1988.95,25669.7
23878.0,2012.2,25875.3
23767.6,1994.9,25746.15
24200.35,1979.1,26163.5
24190.75,1940.15,26115.35
24082.4,1921.95,25985.45
24054.5,1947.75,25982.5
23684.0,1939.0,25601.35
23782.3,1950.0,25702.5
23799.05,1981.4,25749.0
23874.3,1988.85,25829.85
24557.4,1939.2,26439.75
24467.95,1886.15,26291.15
23928.1,1863.0,25724.05
23638.45,1885.35,25451.9
23681.0,1912.95,25524.0
24196.05,1931.5,26059.6
24077.6,1919.5,25927.05
24081.5,1922.35,25931.0
24214.1,1943.7,26085.5
23939.45,1946.2,25811.65
23838.3,1947.3,25711.85
23653.35,1980.45,25561.55
24823.65,2006.65,26755.75
24887.2,2022.5,26833.7
25119.65,2029.45,27076.85
25435.9,2013.2,27374.7
25984.05,1982.45,27893.5
26031.4,1980.6,27947.6
26244.85,1987.95,28169.15
26442.25,1962.85,28342.3
25905.25,1973.65,27838.95
25346.15,2009.6,27321.05
26096.75,2047.55,28113.15
26976.05,2044.45,28993.5
29616.45,2080.65,31670.0
30620.6,2127.15,32722.1
31261.35,2161.85,33397.85
31517.4,2193.75,33690.4
31847.55,2200.95,34027.75
32166.15,2181.05,34325.0
32167.85,2171.95,34316.3
31888.25,2126.95,33991.1
30829.9,2122.35,32928.5
31101.0,2121.85,33200.0
