nb_A,nb_W,nb_A_W,nb_A_ma,nb_W_ma
22723.25,878.0,23601.25,21850.51,853.58
22582.65,882.6,23465.25,22116.01,859.16
22636.55,865.65,23502.2,22379.52,863.19
22556.2,847.1,23403.3,22552.14,865.23
22251.65,792.8,23044.45,22636.0,859.82
22813.95,793.2,23607.15,22663.12,852.93
22729.6,766.1,23495.7,22663.52,843.75
22711.95,774.45,23486.4,22675.42,833.6
22759.4,783.05,23542.45,22684.16,825.48
22216.25,759.1,22975.35,22598.14,814.2
21922.85,765.8,22688.65,22518.1,802.98
21217.7,735.45,21953.15,22381.61,788.27
20946.15,737.85,21684.0,22212.57,775.49
21296.4,802.15,22098.55,22086.59,771.0
22183.85,819.5,23003.35,22079.81,773.66
21640.75,833.85,22474.6,21962.49,777.73
21710.9,869.55,22580.45,21860.62,788.08
22640.25,858.7,23498.95,21853.45,796.5
24141.75,868.15,25009.9,21991.68,805.01
23956.35,868.65,24825.0,22165.7,815.96
23925.8,866.1,24791.9,22365.99,825.99
23863.55,888.1,24751.65,22630.57,841.26
24061.5,899.9,24961.4,22942.11,857.46
24917.6,926.25,25843.85,23304.23,869.88
24806.7,924.1,25730.8,23566.52,880.34
24418.6,922.1,25340.7,23844.3,889.16
24610.95,935.8,25546.75,24134.31,895.79
24533.4,938.75,25472.15,24323.62,903.79
24130.1,929.05,25059.15,24322.46,909.88
23994.0,923.9,24917.9,24326.22,915.4
24175.9,926.15,25102.05,24351.23,921.41
24040.6,912.65,24953.25,24368.94,923.86
24154.7,897.2,25051.9,24378.26,923.6
23267.25,815.6,24082.85,24213.22,912.53
22146.95,769.5,22916.45,23947.25,897.07
66252.15,764.45,67016.6,28130.6,881.3
65922.45,721.8,66644.25,32261.75,859.9
64723.95,735.5,65459.45,36280.8,839.58
63509.9,733.15,64243.05,40218.79,819.99
63223.15,720.45,63943.6,44141.7,799.64
63263.3,723.15,63986.45,48050.44,779.34
63276.55,686.45,63963.0,51974.04,756.72
63874.4,682.05,64556.45,55946.0,735.21
63810.45,658.85,64469.3,60000.32,719.54
64319.7,666.85,64986.55,64217.6,709.27
65732.85,672.95,66405.8,64165.67,700.12
68666.7,1133.25,69799.95,64440.09,741.27
68686.25,1137.7,69823.95,64836.32,781.48
68827.8,1137.65,69965.45,65368.12,821.94
69213.1,1140.75,70353.85,65967.11,863.96
68964.4,1127.9,70092.3,66537.22,904.44
68962.6,1139.9,70102.5,67105.82,949.78
69104.85,1165.0,70269.85,67628.87,998.08
69011.35,1173.45,70184.8,68148.96,1049.54
68881.4,1171.5,70052.9,68605.13,1100.01
24415.9,1167.6,25583.5,64473.44,1149.47
24964.75,1179.95,26144.7,60103.24,1154.14
25116.3,1171.9,26288.2,55746.25,1157.56
25206.85,1169.25,26376.1,51384.15,1160.72
25360.3,1185.1,26545.4,46998.87,1165.16
25349.15,1178.55,26527.7,42637.34,1170.22
25368.85,1183.1,26551.95,38277.97,1174.54
24654.0,1208.25,25862.25,33832.88,1178.86
23690.9,1217.45,24908.35,29300.84,1183.27
23012.15,1200.4,24212.55,24713.92,1186.16
21226.2,1185.65,22411.85,24394.94,1187.96
18176.35,704.3,18880.65,23716.11,1140.4
18293.75,690.55,18984.3,23033.85,1092.26
18611.7,688.15,19299.85,22374.34,1044.15
22933.05,945.85,23878.9,22131.61,1020.22
26301.65,1112.2,27413.85,22226.86,1013.59
29649.3,1280.75,30930.05,22654.9,1023.36
34179.85,1533.4,35713.25,23607.49,1055.87
37956.9,1796.1,39753.0,25034.09,1113.74
38236.35,1825.0,40061.35,26556.51,1176.2
37979.55,1815.05,39794.6,28231.84,1239.14
37895.75,1807.85,39703.6,30203.78,1349.49
37954.05,1844.0,39798.05,32169.81,1464.84
39518.4,2166.3,41684.7,34260.48,1612.65
39837.8,2302.75,42140.55,35950.96,1748.34
40829.8,2294.15,43123.95,37403.78,1866.54
40956.6,2315.75,43272.35,38534.5,1970.04
41070.95,2311.75,43382.7,39223.62,2047.87
41543.95,2311.25,43855.2,39582.32,2099.38
42188.9,2340.05,44528.95,39977.57,2150.89
42597.4,2381.85,44979.25,40439.36,2207.57
42716.8,2388.5,45105.3,40921.47,2265.63
42827.4,2430.05,45257.45,41408.8,2324.24
43010.55,2453.95,45464.5,41758.02,2353.0
38901.15,2206.35,41107.5,41664.35,2343.37
35739.05,2047.85,37786.9,41155.28,2318.73
33154.4,1906.4,35060.8,40375.06,2277.8
28617.55,1664.5,30282.05,39129.72,2213.07
24870.0,1414.2,26284.2,37462.32,2123.37
24474.55,1390.95,25865.5,35690.88,2028.46
24433.2,1382.45,25815.65,33874.47,1928.52
24369.15,1389.9,25759.05,32039.7,1828.66
24322.2,1355.3,25677.5,30189.18,1721.19
22522.45,1056.15,23578.6,28140.37,1581.41
24596.6,936.95,25533.55,26709.92,1454.46
23651.4,944.85,24596.25,25501.15,1344.16
23850.4,925.45,24775.85,24570.75,1246.07
24246.6,961.6,25208.2,24133.66,1175.78
24046.85,1036.9,25083.75,24051.34,1138.05
23311.15,1017.7,24328.85,23935.0,1100.73
22864.75,985.25,23850.0,23778.16,1061.01
22533.65,992.55,23526.2,23594.6,1021.27
22083.1,956.4,23039.5,23370.7,981.38
21881.55,945.85,22827.4,23306.6,970.35
21604.9,950.05,22554.95,23007.44,971.66
21586.55,938.8,22525.35,22800.95,971.06
21169.35,923.75,22093.1,22532.84,970.88
21248.95,908.75,22157.7,22233.08,965.6
21642.7,938.7,22581.4,21992.66,955.78
21868.75,976.1,22844.85,21848.43,951.62
22098.8,990.95,23089.75,21771.83,952.19
21840.45,989.15,22829.6,21702.51,951.85
21558.45,971.1,22529.55,21650.04,953.32
25076.1,942.85,26018.95,21969.5,953.02
45331.0,923.4,46254.4,24342.11,950.35
51439.65,915.9,52355.55,27327.42,948.06
51587.7,933.5,52521.2,30369.25,949.04
51185.35,882.0,52067.35,33362.89,946.36
51341.6,814.8,52156.4,36332.78,933.98
51812.0,832.6,52644.6,39327.11,919.62
52279.95,842.75,53122.7,42345.22,904.8
52323.45,833.5,53156.95,45393.53,889.24
55359.85,1116.95,56476.8,48773.66,903.82
55857.0,1204.55,57061.55,51851.76,930.0
55612.2,1187.35,56799.55,52879.88,956.39
55746.25,1210.6,56956.85,53310.54,985.86
55876.45,1288.4,57164.85,53739.41,1021.35
55615.15,1311.5,56926.65,54182.39,1064.3
55543.45,1283.15,56826.6,54602.58,1111.14
55912.3,1286.15,57198.45,55012.6,1156.49
56276.9,1319.05,57595.95,55412.3,1204.12
56747.75,1336.3,58084.05,55854.73,1254.4
56994.0,1339.2,58333.2,56018.14,1276.62
53619.85,1350.4,54970.25,55794.43,1291.21
31076.2,1367.1,32443.3,53340.83,1309.18
24801.3,1368.45,26169.75,50246.34,1324.97
24229.35,1349.15,25578.5,47081.62,1331.04
23935.1,1354.8,25289.9,43913.62,1335.38
23840.3,1343.7,25184.0,40743.3,1341.43
23640.65,1361.15,25001.8,37516.14,1348.93
23438.55,1377.35,24815.9,34232.3,1354.76
25072.8,1517.75,26590.55,31064.81,1372.91
23726.05,1414.6,25140.65,27738.01,1380.45
23066.1,1325.45,24391.55,24682.64,1377.95
23407.95,1334.25,24742.2,23915.82,1374.67
23171.3,1324.9,24496.2,23752.82,1370.31
22820.2,1237.95,24058.15,23611.9,1359.19
22895.1,1216.95,24112.05,23507.9,1345.41
23542.7,1228.45,24771.15,23478.14,1333.88
28752.6,1187.7,29940.3,23989.34,1316.54
28544.0,1145.1,29689.1,24499.88,1293.31
27902.95,1130.75,29033.7,24782.9,1254.61
28219.6,1131.3,29350.9,25232.25,1226.28
28434.35,1130.9,29565.25,25769.08,1206.82
28448.05,1115.9,29563.95,26273.09,1184.99
28823.65,1135.25,29958.9,26838.32,1166.02
29134.9,1139.35,30274.25,27469.79,1156.17
29513.4,1138.35,30651.75,28131.62,1148.3
29551.25,1133.05,30684.3,28732.48,1138.76
29637.75,1094.75,30732.5,28820.99,1129.47
29707.15,1129.35,30836.5,28937.3,1127.9
28195.3,1042.85,29238.15,28966.54,1119.11
27012.55,867.65,27880.2,28845.84,1092.74
26976.85,857.05,27833.9,28700.08,1065.36
26829.25,853.85,27683.1,28538.2,1039.15
26932.9,898.8,27831.7,28349.13,1015.5
26998.8,922.2,27921.0,28135.52,993.79
27096.5,930.35,28026.85,27893.83,972.99
48769.2,1123.2,49892.4,29815.62,972.01
63849.95,1171.55,65021.5,33236.84,979.68
84757.25,1243.55,86000.8,38741.85,991.1
98013.8,1304.65,99318.45,45723.7,1017.28
98157.45,1346.15,99503.6,52838.19,1065.14
98084.75,1399.5,99484.25,59948.98,1119.38
98590.65,1418.75,100009.4,67125.12,1175.87
98759.0,1425.6,100184.6,74307.74,1228.55
99763.05,1446.7,101209.75,81584.16,1281.0
100672.75,1478.0,102150.75,88941.78,1335.76
101185.2,1497.2,102682.4,94183.38,1373.17
101583.2,1543.75,103126.95,97956.71,1410.39
101885.65,1516.45,103402.1,99669.55,1437.68
102178.25,1504.25,103682.5,100085.99,1457.64
102218.95,1528.25,103747.2,100492.14,1475.84
102509.5,1565.8,104075.3,100934.62,1492.48
103661.55,1617.1,105278.65,101441.71,1512.31
104666.0,1667.25,106333.25,102032.41,1536.48
105264.05,1701.25,106965.3,102582.51,1561.93
107046.9,1756.5,108803.4,103219.93,1589.78
84970.15,1551.45,86521.6,101598.42,1595.21
68805.0,1538.7,70343.7,98320.6,1594.7
48055.7,1503.4,49559.1,92937.61,1593.4
35935.7,1508.45,37444.15,86313.35,1593.82
36159.55,1536.4,37695.95,79707.41,1594.63
36363.35,1499.3,37862.65,73092.8,1587.98
35965.3,1527.8,37493.1,66323.17,1579.05
35946.65,1541.7,37488.35,59451.24,1566.5
36338.2,1531.7,37869.9,52558.65,1549.54
35179.5,1512.1,36691.6,45371.91,1525.1
36306.25,1528.9,37835.15,40505.52,1522.85
36332.85,1532.95,37865.8,37258.3,1522.27
36436.95,1558.6,37995.55,36096.43,1527.79
36710.0,1644.0,38354.0,36173.86,1541.34
36879.5,1680.55,38560.05,36245.85,1555.76
37114.35,1768.65,38883.0,36320.96,1582.7
36358.05,1765.35,38123.4,36360.23,1606.45
35904.35,1703.55,37607.9,36356.0,1622.63
35495.85,1694.95,37190.8,36271.76,1638.96
34111.75,1664.0,35775.75,36164.99,1654.15
34139.5,1694.75,35834.25,35948.32,1670.74
29914.0,1705.75,31619.75,35306.43,1688.02
29785.6,1730.9,31516.5,34641.3,1705.24
29071.8,1679.0,30750.8,33877.47,1708.74
29353.25,1662.4,31015.65,33124.85,1706.93
29642.25,1686.95,31329.2,32377.64,1698.76
29557.55,1655.1,31212.65,31697.59,1687.74
29510.0,1642.65,31152.65,31058.16,1681.64
28662.95,1686.7,30349.65,30374.86,1680.82
29257.55,1739.15,30996.7,29889.44,1688.34
28096.95,1754.45,29851.4,29285.19,1694.3
28063.35,1738.95,29802.3,29100.12,1697.62
28120.95,1702.9,29823.85,28933.66,1694.83
27920.85,1622.4,29543.25,28818.56,1689.17
27917.75,1598.15,29515.9,28675.02,1682.74
28327.15,1542.85,29870.0,28543.51,1668.33
28226.35,1544.15,29770.5,28410.38,1657.24
28247.7,1546.8,29794.5,28284.16,1647.65
29473.95,1574.55,31048.5,28365.25,1636.44
35796.5,8383.0,44179.5,29019.15,2300.82
49699.75,17546.85,67246.6,31179.43,3880.06
70516.25,17569.35,88085.6,35424.72,5463.1
72716.05,17564.8,90280.85,39884.23,7049.29
73365.0,17578.25,90943.25,44428.64,8644.88
73738.3,17593.85,91332.15,49010.7,10244.44
73915.0,17603.9,91518.9,53569.48,11850.55
75485.35,17648.95,93134.3,58295.38,13461.03
76468.75,17685.4,94154.15,63117.49,15074.89
77529.3,17714.5,95243.8,67923.02,16688.89
78736.7,17807.8,96544.5,72217.04,17631.36
79570.3,17906.95,97477.25,75204.1,17667.38
80969.55,18007.75,98977.3,76249.43,17711.22
82079.0,18052.55,100131.55,77185.73,17759.99
83091.95,18092.05,101184.0,78158.42,17811.37
84502.3,18140.85,102643.15,79234.82,17866.07
86740.4,18447.05,105187.45,80517.36,17950.39
89305.95,18555.4,107861.35,81899.42,18041.03
90496.8,18609.35,109106.15,83302.23,18133.42
90069.65,18603.2,108672.85,84556.26,18222.3
83554.8,11775.35,95330.15,85038.07,17619.05
70416.35,2644.55,73060.9,84122.68,16092.81
50139.05,2609.55,52748.6,81039.63,14552.99
48138.8,2609.45,50748.25,77645.61,13008.68
48417.5,2637.7,51055.2,74178.16,11463.24
49487.9,2863.45,52351.35,70676.72,9935.51
48853.75,2825.4,51679.15,66888.06,8373.34
47951.6,2813.35,50764.95,62752.62,6799.14
47133.5,2786.55,49920.05,58416.29,5216.86
45819.45,2732.25,48551.7,53991.27,3629.76
45351.65,2617.15,47968.8,50170.96,2713.94
44684.25,2554.0,47238.25,47597.74,2704.88
43286.95,2468.35,45755.3,46912.54,2690.77
44310.4,2566.8,46877.2,46529.7,2686.5
43377.25,2506.7,45883.95,46025.67,2673.4
42140.25,2467.7,44607.95,45290.9,2633.82
41230.35,2259.3,43489.65,44528.56,2577.22
41346.05,2148.9,43494.95,43868.01,2510.77
60162.1,2107.15,62269.25,45170.87,2442.83
77987.0,2095.95,80082.95,48387.62,2379.2
96746.7,2152.95,98899.65,53527.13,2332.78
114723.35,2105.95,116829.3,60531.04,2287.98
129223.95,2126.4,131350.35,69124.74,2253.78
129639.8,2107.75,131747.55,77657.68,2207.88
129270.2,2100.85,131371.05,86246.98,2167.29
127183.65,1863.4,129047.05,94751.32,2106.86
127575.85,1878.65,129454.5,103385.86,2068.8
127047.35,1844.4,128891.75,111956.0,2038.35
127691.65,1870.4,129562.05,118708.95,2014.67
128251.3,1877.7,130129.0,123735.38,1992.84
127630.4,1892.65,129523.05,126823.75,1966.82
128649.4,1888.55,130537.95,128216.35,1945.08
129134.5,1874.35,131008.85,128207.41,1919.87
128978.05,1852.05,130830.1,128141.24,1894.3
130216.85,2001.25,132218.1,128235.9,1884.34
130085.1,2017.85,132102.95,128526.05,1899.78
129695.4,1943.0,131638.4,128738.0,1906.22
128362.25,2014.2,130376.45,128869.49,1923.2
109272.9,2095.65,111368.55,127027.62,1945.72
91356.45,2131.35,93487.8,123338.13,1971.09
74226.7,2172.6,76399.3,117997.76,1999.08
56547.85,2271.9,58819.75,110787.61,2037.42
41835.05,2407.45,44242.5,102057.66,2090.73
41536.9,2425.85,43962.75,93313.54,2148.11
41802.4,2414.05,44216.45,84472.1,2189.39
42842.1,2392.45,45234.55,75747.8,2226.85
42858.8,2422.0,45280.8,67064.14,2274.75
43005.0,2436.3,45441.3,58528.42,2316.96
44826.65,2423.8,47250.45,52083.79,2349.78
44953.2,2432.7,47385.9,47443.46,2379.91
45168.65,2441.9,47610.55,44537.66,2406.84
44370.9,2477.05,46847.95,43319.97,2427.36
43982.25,2500.75,46483.0,43534.69,2436.68
41871.95,2402.85,44274.8,43568.19,2434.38
40759.45,2268.6,43028.05,43463.9,2419.84
40938.15,2241.45,43179.6,43273.5,2404.74
40117.5,2207.8,42325.3,42999.37,2383.32
38922.1,2140.45,41062.55,42591.08,2353.74
37551.95,2032.0,39583.95,41863.61,2314.56
36656.45,1950.95,38607.4,41033.94,2266.38
35733.0,1903.05,37636.05,40090.37,2212.5
34406.7,1794.9,36201.6,39093.95,2144.28
34696.5,1673.5,36370.0,38165.38,2061.56
34698.65,1643.9,36342.55,37448.05,1985.66
33966.95,1642.4,35609.35,36768.8,1923.04
32887.8,1643.0,34530.8,35963.76,1863.2
32195.95,1597.3,33793.25,35171.6,1802.14
31948.75,1625.6,33574.35,34474.27,1750.66
29847.1,1626.55,31473.65,33703.78,1710.11
29586.0,1623.05,31209.05,32996.74,1677.32
29819.85,1686.45,31506.3,32405.42,1655.66
29303.9,1599.75,30903.65,31895.14,1636.15
28834.0,1571.0,30405.0,31308.9,1625.9
28673.2,1551.7,30224.9,30706.35,1616.68
28598.6,1571.05,30169.65,30169.51,1609.54
29027.7,1637.6,30665.3,29783.5,1609.0
28680.0,1645.4,30325.4,29431.91,1613.82
28452.65,1619.95,30072.6,29082.3,1613.25
29426.7,1665.9,31092.6,29040.26,1617.18
30406.2,1703.75,32109.95,29122.28,1625.26
30911.2,1691.15,32602.35,29231.42,1625.72
32673.5,1699.45,34372.95,29568.38,1635.7
32649.65,1674.5,34324.15,29949.94,1646.04
33322.95,1720.0,35042.95,30414.92,1662.88
34734.15,1762.35,36496.5,31028.47,1682.0
35435.65,1760.95,37196.6,31669.27,1694.34
36178.3,1783.35,37961.65,32419.09,1708.14
36106.7,1750.5,37857.2,33184.5,1721.19
35972.05,1737.9,37709.95,33839.03,1728.39
35661.85,1722.2,37384.05,34364.6,1730.24
35065.7,1617.85,36683.55,34780.05,1722.9
35706.55,1662.25,37368.8,35083.35,1719.18
36998.5,1692.7,38691.2,35518.24,1721.0
37309.8,1697.45,39007.25,35916.92,1718.75
37796.55,1685.0,39481.55,36223.16,1711.02
37669.85,1629.05,39298.9,36446.58,1697.82
38370.55,1629.8,40000.35,36665.81,1682.47
40252.3,1644.85,41897.15,37080.37,1671.9
41024.05,1634.3,42658.35,37585.57,1661.54
42835.1,1707.9,44543.0,38302.89,1660.11
42218.2,1711.85,43930.05,39018.15,1669.52
42178.75,1736.35,43915.1,39665.36,1676.92
42209.65,1730.65,43940.3,40186.48,1680.72
41454.3,1682.7,43137.0,40600.93,1679.24
40382.6,1621.2,42003.8,40859.53,1672.87
39888.55,1619.1,41507.65,41081.4,1671.87
39323.45,1598.25,40921.7,41176.7,1668.72
39246.0,1585.8,40831.8,41076.06,1662.81
40020.8,1650.15,41670.95,40975.74,1664.4
40774.25,1802.0,42576.25,40769.66,1673.8
40453.4,1816.6,42270.0,40593.18,1684.28
39649.8,1793.35,41443.15,40340.28,1689.98
38383.55,1773.45,40157.0,39957.67,1694.26
38215.55,1780.6,39996.15,39633.8,1704.05
37623.3,1766.8,39390.1,39357.86,1718.61
41032.9,2093.5,43126.4,39472.3,1766.05
44427.25,2296.9,46724.15,39982.68,1835.92
43621.4,2322.3,45943.7,40420.22,1909.56
42404.4,2305.55,44709.95,40658.58,1975.1
40353.85,2221.7,42575.55,40616.54,2017.08
39975.8,2186.3,42162.1,40568.78,2054.04
37948.05,2133.75,40081.8,40398.6,2088.08
37135.75,2116.0,39251.75,40273.82,2122.34
36964.95,2104.2,39069.15,40148.76,2154.7
36803.85,2125.0,38928.85,40066.82,2190.52
36875.45,2135.9,39011.35,39651.07,2194.76
37055.7,2217.3,39273.0,38913.92,2186.8
37711.3,2314.85,40026.15,38322.91,2186.05
36839.7,2222.05,39061.75,37766.44,2177.7
36343.95,2139.7,38483.65,37365.45,2169.5
36371.95,2110.05,38482.0,37005.06,2161.88
36205.95,2102.95,38308.9,36830.86,2158.8
36823.1,2115.8,38938.9,36799.59,2158.78
43140.4,2322.4,45462.8,37417.14,2180.6
50547.3,2758.45,53305.75,38791.48,2243.95
47665.45,2446.85,50112.3,39870.48,2275.04
43850.05,2313.65,46163.7,40549.91,2284.67
42922.65,2275.6,45198.25,41071.05,2280.75
42901.3,2282.4,45183.7,41677.21,2286.78
42837.7,2267.75,45105.45,42326.59,2299.59
43286.9,2268.7,45555.6,43018.08,2315.46
43545.9,2321.05,45866.95,43752.08,2337.27
43749.05,2332.7,46081.75,44444.67,2358.96
44324.8,2353.7,46678.5,44563.11,2362.08
44680.1,2380.35,47060.45,43976.39,2324.28
44656.4,2432.25,47088.65,43675.48,2322.81
44326.95,2349.1,46676.05,43723.18,2326.36
43870.25,2265.0,46135.25,43817.94,2325.3
43879.3,2312.2,46191.5,43915.74,2328.28
44470.6,2268.05,46738.65,44079.02,2328.31
45797.0,2280.0,48077.0,44330.04,2329.44
46502.4,2246.8,48749.2,44625.68,2322.02
46638.45,2247.5,48885.95,44914.62,2313.5
41316.05,2064.65,43380.7,44613.75,2284.59
34461.65,1643.05,36104.7,43591.91,2210.86
33697.7,1645.65,35343.35,42496.04,2132.2
33734.0,1598.4,35332.4,41436.74,2057.13
33934.45,1608.25,35542.7,40443.16,1991.46
34420.65,1686.15,36106.8,39497.3,1928.85
34325.05,1746.15,36071.2,38482.74,1876.66
33875.75,1774.05,35649.8,37290.62,1826.06
35610.15,1813.55,37423.7,36201.39,1782.74
37051.55,1883.65,38935.2,35242.7,1746.36
37649.85,1900.4,39550.25,34876.08,1729.93
37345.1,1890.3,39235.4,35164.42,1754.66
37201.35,1838.2,39039.55,35514.79,1773.91
37586.65,1878.9,39465.55,35900.06,1801.96
37493.2,1867.05,39360.25,36255.93,1827.84
37603.6,1852.0,39455.6,36574.22,1844.42
37264.2,1934.05,39198.25,36868.14,1863.21
36312.85,1991.9,38304.75,37111.85,1885.0
36135.2,2027.15,38162.35,37164.35,1906.36
35729.75,2003.4,37733.15,37032.17,1918.33
35024.3,1995.8,37020.1,36769.62,1927.88
34945.3,2119.5,37064.8,36529.64,1950.8
34652.95,2126.1,36779.05,36274.8,1979.58
34629.3,2073.95,36703.25,35979.06,1999.09
34501.9,2070.65,36572.55,35679.94,2019.45
33790.65,1977.1,35767.75,35298.64,2031.96
33494.65,1909.5,35404.15,34921.69,2029.5
33622.75,1898.25,35521.0,34652.68,2020.14
32343.25,1863.3,34206.55,34273.48,2003.76
31128.7,1896.7,33025.4,33813.38,1993.08
29730.6,1871.05,31601.65,33284.0,1980.61
29562.5,1817.55,31380.05,32745.72,1950.41
29530.4,1805.1,31335.5,32233.47,1918.31
29217.15,1756.6,30973.75,31692.26,1886.58
29706.1,1786.2,31492.3,31212.68,1858.13
29475.75,1769.35,31245.1,30781.18,1837.36
28744.6,1650.15,30394.75,30306.18,1811.43
28897.25,1586.15,30483.4,29833.63,1780.22
29384.1,1609.65,30993.75,29537.72,1754.85
29204.6,1608.4,30813.0,29345.3,1726.02
28853.05,1578.6,30431.65,29257.55,1696.77
28012.6,1423.55,29436.15,29102.56,1657.38
28570.7,1399.1,29969.8,29006.59,1616.78
27986.95,1397.4,29384.35,28883.57,1580.86
27828.25,1390.75,29219.0,28695.79,1541.31
27621.65,1388.7,29010.35,28510.38,1503.24
27606.4,1399.5,29005.9,28396.56,1478.18
27323.0,1425.25,28748.25,28239.13,1462.09
26670.95,1402.85,28073.8,27967.81,1441.41
26150.45,1320.95,27471.4,27662.4,1412.67
26284.95,1333.55,27618.5,27405.59,1388.16
26166.85,1340.85,27507.7,27221.02,1379.89
25889.3,1330.25,27219.55,26952.88,1373.0
26186.7,1343.7,27530.4,26772.85,1367.64
25854.95,1314.05,27169.0,26575.52,1359.96
26002.55,1327.3,27329.85,26413.61,1353.82
25708.35,1327.6,27035.95,26223.8,1346.64
25227.35,1351.4,26578.75,26014.24,1339.25
24238.25,1302.85,25541.1,25770.97,1329.25
23925.9,1303.25,25229.15,25548.52,1327.48
23389.0,1274.55,24663.55,25258.92,1321.58
23825.7,1281.1,25106.8,25024.8,1315.6
23015.2,1239.55,24254.75,24737.4,1306.53
22851.0,1226.95,24077.95,24403.83,1294.86
23539.25,1257.45,24796.7,24172.26,1289.2
24365.6,1245.2,25610.8,24008.56,1280.99
24692.65,1250.8,25943.45,23906.99,1273.31
25427.1,1275.6,26702.7,23926.96,1265.73
26204.55,1263.85,27468.4,24123.59,1261.83
28210.8,1287.2,29498.0,24552.08,1260.22
28816.1,1310.95,30127.05,25094.8,1263.87
29927.3,1338.55,31265.85,25704.95,1269.61
37615.5,1920.9,39536.4,27164.98,1337.74
38986.05,1917.7,40903.75,28778.49,1406.82
38851.95,1913.3,40765.25,30309.76,1472.4
38739.0,1901.1,40640.1,31747.1,1538.0
41968.15,2040.1,44008.25,33474.65,1616.92
42842.1,1997.1,44839.2,35216.15,1689.08
42805.5,1996.65,44802.15,36876.25,1762.36
43001.85,1999.75,45001.6,38355.35,1833.61
43224.65,2015.15,45239.8,39796.2,1904.03
44458.85,2036.55,46495.4,41249.36,1973.83
45928.05,2104.1,48032.15,42080.62,1992.15
46558.15,2172.95,48731.1,42837.82,2017.68
46662.2,2162.35,48824.55,43618.85,2042.58
45808.95,2153.4,47962.35,44325.85,2067.81
45667.5,2152.45,47819.95,44695.78,2079.04
44966.8,2087.95,47054.75,44908.25,2088.13
44247.85,2076.15,46324.0,45052.48,2096.08
42266.15,2017.0,44283.15,44978.91,2097.81
41568.95,1967.6,43536.55,44813.34,2093.05
41023.7,1947.1,42970.8,44469.83,2084.1
34942.95,1397.05,36340.0,43371.32,2013.4
35323.05,1420.95,36744.0,42247.81,1938.2
39402.3,1611.5,41013.8,41521.82,1883.12
39171.2,1628.35,40799.55,40858.04,1830.61
36737.75,1497.75,38235.5,39965.07,1765.14
36341.15,1533.1,37874.25,39102.5,1709.66
38312.45,1544.65,39857.1,38508.97,1656.51
